;Go_score;Player_Load;cardioWorkload;date;exercises;giorni_dopo_game;giorni_prima_game;intensity;kinematicWorkload;mechanicalWorkload;metabolicWorkload;perceivedWorkload;playerName;rpe;workload;giorno;mese;Go_score+1
8955;;291.5141;0.0;2017-06-30;['Hand-ball', 'Preparation-to the', 'Set-pieces', 'Warm-up', 'Agility', 'Session'];-2.0;-2.0;51.412088426821214;27.742287399340128;90.22362876940079;31.601639843340998;22.214867684962424;Player6;2.0;2.5497673528082494;30;6;
8958;;217.5426;0.0;2017-07-03;['Session'];-2.0;-2.0;58.83700531583122;0.0;21.743250813530206;4.557166879352472;9.759826598833834;Player6;1.0;0.7004706400852058;3;7;
8959;;206.0737;0.0;2017-07-04;['Set-pieces', 'Warm-up', 'Session', 'Preparation-to the', 'Agility'];-2.0;-2.0;50.22442020285133;0.0;47.57388135016718;15.598235332770765;20.25322746909102;Player6;2.0;1.5590521573301692;4;7;
8960;;317.8773;0.0;2017-07-05;['Session', 'Session', 'Fourth-game', 'Second-game', 'Third-game', 'First-game'];-4.0;-4.0;166.64184528379798;45.39356232899107;175.6548479876297;66.55791915692632;46.198401295290395;Player6;5.0;5.526083101143356;5;7;
8962;;224.2204;0.0;2017-07-07;['Intermittent-run', 'Session', 'Warm-up', 'Offensive-combinat'];-2.0;-2.0;52.12193945336422;24.424295474111883;91.60932157208923;30.812268443417782;21.08221970496749;Player6;2.0;2.5473846738644195;7;7;
8965;;322.7958;0.0;2017-07-10;['Game-11vs11', 'Session', 'Passing-drill squa', '10vs10-conquer lin'];-2.0;-2.0;67.27341254012244;30.36121787579389;97.5239194114649;30.839045426913508;32.224116714984476;Player6;3.0;2.786368473163087;10;7;5.0
8966;5.0;295.82099999999997;0.0;2017-07-11;['Warm-up', 'Game-11vs11', 'Session', 'Defensive-line'];-2.0;-2.0;54.116994408237886;32.395602723078824;79.80279842947354;35.02474625825349;44.91500300137725;Player6;4.0;2.581430327603709;11;7;4.4
8967;4.4;227.1601;0.0;2017-07-12;['Warm-up', 'Reactive-shoots', 'Session', '11vs1'];-2.0;-2.0;49.5383196655853;30.619672217314218;44.29785535986585;25.402669255759047;31.985467627811946;Player6;3.0;1.6897170733710594;12;7;5.0
8968;5.0;206.9479;0.0;2017-07-13;['Session', 'Set-pieces', 'Trow-in', 'Preparation-to the', 'Warm-up'];-2.0;-2.0;47.2459124086204;0.0;40.359159087024544;13.787417453193461;10.420299574251393;Player6;1.0;1.2673914304118004;13;7;5.0
8970;4.3;238.4519;0.0;2017-07-15;['Session', 'Fourth-game', 'Warm-up', 'First-game', 'Third-game', 'Second-game'];-2.0;-2.0;68.05142019337077;23.88107532684124;85.75546493147097;28.92155261906714;30.023626214359197;Player6;3.0;2.457409695865755;15;7;
8972;5.0;311.6753;0.0;2017-07-17;['Session', 'Passing-drill free', 'First-possession', 'Second-possession', 'Possession-6 6vs6 '];-2.0;-2.0;77.64175061074606;0.0;203.74208274833092;57.2083679910151;53.05036296931922;Player6;5.0;6.29801388415425;17;7;4.4
8973;4.4;190.0596;0.0;2017-07-18;['Defensive-line 4vs', 'Warm-up', 'Session'];-2.0;-2.0;53.29998968746751;29.261930640037562;40.895285264758684;21.767714417108866;30.135630904296654;Player6;3.0;1.56338466607973;18;7;4.6
8974;4.6;204.4628;0.0;2017-07-19;['Passing-drill clos', 'Session', 'Set-pieces'];-2.0;-2.0;42.079874594871825;16.269646606860896;41.78796514226579;11.011690116104571;20.62351056020831;Player6;2.0;1.2642987034527031;19;7;5.0
8975;5.0;375.0951;0.0;2017-07-20;['11vs1', 'Reactive-shoots', 'Warm-up', 'Game-11vs11', 'Session'];-2.0;-2.0;52.83468856211752;55.39860975461057;103.24970787083124;53.00319122304665;38.48937491665809;Player6;3.0;3.355990762749648;20;7;5.0
8976;5.0;212.8622;0.0;2017-07-21;['Preparation-to-the', 'Warm-up', 'Set-pieces', 'Session'];-2.0;-2.0;45.85275659627285;18.713102880756896;41.36336980183326;13.48116951308595;5.180395754489245;Player6;0.5;1.1910308068021087;21;7;5.0
8978;4.1;254.99599999999998;0.0;2017-07-23;['sixth-game', 'Session', 'Fourth-game', 'Fiveth-game', 'Third-game', 'First-game', 'Second-game', 'Intermittent-run', '4vs4-4 share'];-2.0;-2.0;66.63193371922092;0.0;155.98703072201025;40.114084632633016;40.940384858257744;Player6;4.0;4.797326395306528;23;7;4.4
8979;4.4;171.0537;0.0;2017-07-24;['Warm-up', 'Session'];-2.0;-2.0;38.472436532106606;14.274216533823907;30.4622339737879;10.15645718974054;10.037116717839881;Player6;1.0;0.9136459554249059;24;7;4.8
8980;4.8;309.763;0.0;2017-07-25;['Session', 'Warm-up', 'Game-11vs11 and se', 'Shifting-10vs10'];-2.0;-2.0;58.550390713597324;36.41814126296031;121.32458587357088;44.23757291700913;35.46964778690964;Player6;3.0;3.469599663700188;25;7;5.0
8981;5.0;173.0626;0.0;2017-07-26;['Session', 'Preparation-to the', 'Set-pieces', 'Warm-up'];-2.0;-2.0;44.071214951764595;20.379729928075765;60.259499992231035;24.68842040014057;10.42440801909041;Player6;1.0;1.725675070019258;26;7;5.0
8983;4.3;158.8996;0.0;2017-07-28;['Passing-drill squa', 'Session', 'Finalisation'];-2.0;-2.0;44.392867864230205;35.798800981497976;29.671381244147913;18.09077042383434;19.56460151067402;Player6;2.0;1.3397748466271815;28;7;4.8
8984;4.8;192.2196;0.0;2017-07-29;['Session', 'Warm-up', 'Preparation-to the'];-2.0;-2.0;55.77317064431979;21.03113844645224;57.59331216142717;20.16844674662348;20.306421688048662;Player6;2.0;1.6915997228994657;29;7;4.8
8987;;185.4929;0.0;2017-08-01;['Warm-up', 'Preparation-to the', 'Session'];2.0;2.0;50.2;0.0;20.5;16.6;20.4;Player6;2.0;1.0;1;8;5.0
8988;5.0;214.2107;0.0;2017-08-02;['Preparation-to the', 'Warm-up', 'Session'];3.0;1.0;34.7;0.0;0.0;2.5;30.5;Player6;3.0;1.1;2;8;5.0
8991;;245.1072;0.0;2017-08-05;['Block-2', 'Session', 'Block-1', 'Set-pieces', 'Warm-up'];-2.0;-2.0;48.41677428874807;30.17002827566369;70.34459525765715;33.468525945287816;34.30034041618545;Player6;3.0;2.257660330648545;5;8;5.0
8994;4.8;266.6188;0.0;2017-08-08;['Set-pieces', 'Session', '11vs-1 set pieces ', 'Warm-up'];-2.0;-2.0;55.31275270624546;40.280429361261184;90.62320004075008;44.684847413813756;34.0013293211088;Player6;3.0;2.8491120721147127;8;8;5.0
8997;4.4;297.0767;0.0;2017-08-11;['11v1', 'Boxes-and set piec', 'Warm-up', 'Session', 'Game-11v11'];-2.0;-2.0;55.10091255896618;32.200678399090876;84.50543364446536;33.945825393256925;34.513775214195434;Player6;3.0;2.5643678248700876;11;8;5.0
8998;5.0;181.2246;0.0;2017-08-12;['Set-pieces', 'Session', 'Preparation-to the', 'Warm-up'];-2.0;-2.0;59.52355509665741;22.82211718744244;66.47039806349731;24.79865668476449;19.943491509019413;Player6;2.0;1.9287105599623235;12;8;5.0
9002;4.8;499.2002;0.0;2017-08-16;['7v7plus7', 'Functional-passing', '7v7-and intermitte', 'Session', 'Session', 'Defensive-line 5v7', 'Warm-up'];-4.0;-4.0;122.25694690176897;40.43063804420939;282.6716766330356;87.09680124423872;86.94197151939719;Player6;8.0;8.142089204668224;16;8;
9003;;304.8238;0.0;2017-08-17;['Warm-up', 'Session', 'Game-11vs11', '11v1-and strength'];-2.0;-2.0;57.32045931511505;43.695707062138005;89.42583475874123;47.04527937501229;47.01787485154507;Player6;4.0;2.9927238434437093;17;8;4.8
9004;4.8;272.1323;0.0;2017-08-18;['Session', 'Game-11v11', 'Core-and set piece', 'Tactic-warm up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;3.0;0.0;18;8;5.0
9005;5.0;158.4764;0.0;2017-08-19;['Session', 'Warm-up', '11v10'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;2.0;0.0;19;8;5.0
9008;4.6;202.8498;0.0;2017-08-22;['Session', 'Defensive-line', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;3.0;0.0;22;8;5.0
9009;5.0;330.1811;0.0;2017-08-23;['5v2', '11v1-and set piece', 'Session', 'Game-11v11'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;3.0;0.0;23;8;
9010;;197.655;0.0;2017-08-24;['Session', '11v10', 'Set-pieces', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;1.5;0.0;24;8;
9013;;162.9948;0.0;2017-08-27;['Warm-up', 'Defensive-line', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;2.0;0.0;27;8;
9014;;512.3996;0.0;2017-08-28;['11v0', 'Session', 'Warm-up', 'Intermittent-run 2', '4v4-and-4 share', 'Session', 'Passing-drill romb'];-4.0;-4.0;0.0;0.0;0.0;0.0;0.0;Player6;7.0;0.0;28;8;
9015;;501.1495;0.0;2017-08-29;['Session', 'Game-11v11', 'Passing-drill squa', 'Session'];-4.0;-4.0;0.0;0.0;0.0;0.0;0.0;Player6;5.0;0.0;29;8;
9016;;147.4888;0.0;2017-08-30;['Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;4.0;0.0;30;8;
9021;;224.2479;0.0;2017-09-04;['Session', 'Possession-10v10 c', 'Warm-up', 'Passing-drill'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;3.0;0.0;4;9;
9022;;407.8337;0.0;2017-09-05;['Session', 'Warm-up', 'Game-11v11', 'Shooting', 'Finalizations'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;4.0;0.0;5;9;
9023;;292.6016;0.0;2017-09-06;['Intermittent-run-2', 'Defensive-phase 3', 'Session', 'Passing-drill', 'Defensive-phase 1', 'Run-3', 'Run-1', 'Defensive-phase 2'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;5.0;0.0;6;9;
9024;;174.15;0.0;2017-09-07;['Rotational-power a', 'Set-pieces and gen', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;2.0;0.0;7;9;
9025;;300.5616;0.0;2017-09-08;['Passing-drill dami', 'Game-11v11 with se', 'Session', '11v1'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;4.0;0.0;8;9;
9026;;148.5572;0.0;2017-09-09;['10v11', 'Session', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;1.5;0.0;9;9;
9029;;258.1068;0.0;2017-09-12;['Finalizations', 'Set-pieces', 'Warm-up', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player6;3.0;0.0;12;9;
9030;;292.5755;0.0;2017-09-13;['5v5-plus 3 per 2 1', 'Int-run 15 15 3', 'int-run 15 15 2', '5v5-plus 3 per 2 2', 'Boxes-6v2', 'Session', 'Int-run 15 15 1', '5v7-plus 1 per 2'];-2.0;-2.0;61.7;43.5;174.9;61.6;33.3;Player6;3.0;4.8;13;9;
9031;;325.9276;0.0;2017-09-14;['11v1', 'Damiano-2 version', 'Game-11v11', 'Session'];-2.0;-2.0;60.3;47.3;110.7;51.4;48.1;Player6;4.0;3.5;14;9;
9032;;211.6695;0.0;2017-09-15;['Warm-up', 'Session', '10v11', 'Set-pieces'];-2.0;-2.0;50.9;24.3;62.6;25.5;31.6;Player6;3.0;2.0;15;9;
9035;;168.9689;0.0;2017-09-18;['Session', 'Warm-up', '10v11'];-2.0;-2.0;63.3;31.2;58.2;30.9;28.9;Player6;3.0;2.0;18;9;
9038;;228.3132;0.0;2017-09-21;['Warm-up', 'Session', '10v11', 'Set-pieces'];-2.0;-2.0;65.1;29.7;80.0;33.2;20.4;Player6;2.0;2.3;21;9;
9041;5.0;197.1565;0.0;2017-09-24;['Warm-up', 'Session', 'Def-line 3v3 4v6 5v8'];-2.0;-2.0;54.2;23.6;76.8;31.2;31.0;Player6;3.0;2.3;24;9;5.0
9042;5.0;749.8079;0.0;2017-09-25;['Game-11v11', 'Int-run 20 20', 'Session', 'Warm-up', 'Cross and finalizations and set pieces', 'Session', 'Boxes-5v2', 'Position game 2x(4v4+2J) + 2x(4v4+3J)', 'Possession-10v10'];-4.0;-4.0;136.0;84.3;404.3;114.6;108.1;Player6;9.0;11.1;25;9;4.4
9043;4.4;195.162;0.0;2017-09-26;['General-strength', 'Session', 'Set-pieces', 'Pass-drill free and cover ball circuit'];-2.0;-2.0;40.4;21.5;40.2;19.3;21.5;Player6;2.0;1.3;26;9;4.8
9044;4.8;335.0866;0.0;2017-09-27;['Game-11v11', 'Boxes-5v2', '11v442', 'Session'];-2.0;-2.0;60.4;34.6;115.1;41.9;34.9;Player6;3.0;3.3;27;9;5.0
9045;5.0;199.5712;0.0;2017-09-28;['Session', '10v11', 'Warm-up'];-2.0;-2.0;57.7;27.4;84.7;36.0;20.2;Player6;2.0;2.5;28;9;5.0
9056;4.5;303.6641;0.0;2017-10-09;['Game-11v11', 'Passing-drill squa', 'Session', 'Possession-10v10 c'];-2.0;-2.0;74.7;31.4;116.0;42.3;31.3;Player6;3.0;3.3;9;10;4.5
9057;4.5;97.7706;0.0;2017-10-10;['Session', 'Warm-up'];-2.0;-2.0;34.4;10.4;17.0;9.9;18.7;Player6;2.0;0.7;10;10;4.6
9058;4.6;153.2949;0.0;2017-10-11;['Session', 'Boxes-6v2'];-2.0;-2.0;72.9;0.0;143.9;35.5;28.0;Player6;3.0;4.4;11;10;4.8
9059;4.8;148.1739;0.0;2017-10-12;['Session'];-2.0;-2.0;23.8;14.9;31.7;14.5;23.1;Player6;2.0;1.1;12;10;5.0
9060;5.0;195.0289;0.0;2017-10-13;['Session'];-2.0;-2.0;58.7;22.8;71.9;31.1;20.0;Player6;2.0;2.1;13;10;5.0
9061;5.0;420.0985;0.0;2017-10-14;['game', '2nd.half', '1st.half'];-2.0;-2.0;93.5;61.9;211.8;89.3;67.7;Player6;6.0;6.2;14;10;4.1
9063;4.6;165.2784;0.0;2017-10-16;['Session', 'Warm-up', 'defensive-phase counter attack'];-2.0;-2.0;41.5;73.0;43.1;37.9;42.7;Player6;4.0;2.6;16;10;4.4
9064;4.4;440.1967;0.0;2017-10-17;['2nd-11v11 build up plus negative transition', '1st-11v11 build up plus negative transition', 'Boxes-5v2', 'Session', 'Game-11v11', '1st-int run 20 40', '3rd-int run 20 40', '2nd-int run 20 40', '3rd-11v11 build up plus negative transition'];-2.0;-2.0;71.3;98.1;209.0;106.1;65.6;Player6;5.0;6.6;17;10;
9065;;193.2068;0.0;2017-10-18;['Session'];-2.0;-2.0;24.6;16.5;29.9;12.3;24.5;Player6;2.0;1.1;18;10;
9066;;177.872;0.0;2017-10-19;['Session', 'Warm-up', '10v11-plus 10v1'];-2.0;-2.0;49.1;18.5;52.1;20.4;20.1;Player6;2.0;1.6;19;10;4.8
9069;5.0;249.9075;0.0;2017-10-22;['Cross-and finalisation', 'Session', 'Warm-up', 'Situational-cross and finalisations'];-2.0;-2.0;48.8;26.8;77.1;31.6;38.3;Player6;3.5;2.4;22;10;5.0
9070;5.0;211.4749;0.0;2017-10-23;['Warm-up', 'Session', '10v11-plus-10v1'];-2.0;-2.0;62.1;26.4;79.6;33.9;20.1;Player6;2.0;2.3;23;10;
9071;;566.2757;0.0;2017-10-24;['game', '1st.half', '2nd.half'];-2.0;-2.0;96.4;83.1;273.9;115.3;87.3;Player6;7.0;8.0;24;10;3.8
9073;4.6;214.7439;0.0;2017-10-26;['10v11-plus-10v1', 'Warm-up', 'Session'];-2.0;-2.0;28.1;23.5;52.8;20.7;40.6;Player6;3.0;1.8;26;10;4.8
9074;4.8;232.1956;0.0;2017-10-27;['11v1', 'Session', 'Set-pieces', 'Boxes-5v2'];-2.0;-2.0;35.2;27.1;43.0;19.8;23.8;Player6;2.0;1.5;27;10;
9075;;175.0545;0.0;2017-10-28;['10v11', 'Warm-up', 'Set-pieces', 'Session'];-2.0;-2.0;34.6;16.5;40.2;13.6;10.9;Player6;1.0;1.2;28;10;5.0
9078;4.4;170.2525;0.0;2017-10-31;['Warm-up', 'Session'];2.0;3.0;51.8;41.0;28.9;35.4;30.2;Player6;3.0;1.7;31;10;4.6
9079;4.6;214.9276;0.0;2017-11-01;['Set-pieces', 'Session', '11v1'];3.0;2.0;60.7;30.1;39.7;37.1;30.4;Player6;3.0;1.7;1;11;4.8
9080;4.8;262.8916;0.0;2017-11-02;['Session', 'Warm-up'];4.0;1.0;62.4;34.6;57.8;43.0;31.7;Player6;3.0;2.1;2;11;5.0
9095;5.0;243.6478;0.0;2017-11-17;['Session'];-2.0;-2.0;39.5;0.0;29.4;5.9;21.7;Player6;2.0;1.1;17;11;5.0
9097;5.0;122.7101;0.0;2017-11-19;['Session'];-2.0;-2.0;117.02779522322857;193.59764343157602;37.66339195646974;77.11917351639508;0.0;Player6;0.0;6.113233293422977;19;11;5.0
9098;5.0;158.3572;0.0;2017-11-20;['Session'];-2.0;-2.0;33.1;0.0;11.6;2.2;29.0;Player6;3.0;0.9;20;11;4.8
9099;4.8;348.4443;0.0;2017-11-21;['Warm-up', '1st-5v4 plus 4 per 2', '2nd-5v4 plus 4 per 2', '3rd-5v4 plus 4 per 2', 'Session'];-2.0;-2.0;51.3;76.8;154.0;80.0;53.0;Player6;4.0;4.9;21;11;4.8
9100;4.8;171.8136;0.0;2017-11-22;['Session'];-2.0;-2.0;35.7;0.0;40.8;9.3;20.8;Player6;2.0;1.3;22;11;5.0
9101;5.0;168.9209;0.0;2017-11-23;['Session', '10v11', 'Warm-up'];-2.0;-2.0;54.6;0.0;53.9;18.2;9.8;Player6;1.0;1.7;23;11;
9104;4.4;173.9458;0.0;2017-11-26;['Football-tennis', 'Warm-up', 'Session', '11v1'];-2.0;-2.0;32.491238025926556;13.309275217899176;21.680598748189592;7.716411985238082;20.739541527392547;Player6;2.0;0.842932665459611;26;11;5.0
9105;5.0;288.7055;0.0;2017-11-27;['Session', '10v11', 'Set-pieces', 'Warm-up'];-2.0;-2.0;57.76482550131772;36.877418916086505;119.19940579410064;45.96519619918564;34.914439516261666;Player6;3.0;3.4369553855796138;27;11;5.0
9109;5.0;220.5587;0.0;2017-12-01;['Warm-up', 'Session', '10v11'];-2.0;-2.0;50.667669208684366;28.94706679361048;89.75159287730403;33.559895236670464;33.32069169296999;Player6;3.0;2.63744859703006;1;12;4.8
9110;4.8;240.1888;0.0;2017-12-02;['game', '1st.half', '2nd.half'];-2.0;-2.0;69.11779490344121;21.08667699122503;57.11328194632138;18.434350801736453;59.13096930215372;Player6;6.0;2.1712426944761942;2;12;
9113;4.6;304.0385;0.0;2017-12-05;['Game-11v11', 'Passing-drill damiano', 'Int-run 20 40', 'Session', 'Warm-up'];-2.0;-2.0;72.6339991097154;60.91861880147182;122.7430296334039;59.65631904811401;44.80962198258564;Player6;4.0;3.9006175845033098;5;12;4.8
9114;4.8;173.856;0.0;2017-12-06;['Warm-up', 'Session', 'Cross-and finalisations', 'Situational-cross and finalisations'];-2.0;-2.0;48.3298588622464;27.12839811744757;66.75097811018702;27.974592769021548;20.613795932977506;Player6;2.0;1.999867102841529;6;12;2.1
9120;4.6;270.6229;0.0;2017-12-12;['Int-run 20 40', 'Session', 'Warm-up', 'Passing-drill square', 'Game-11v11'];-2.0;-2.0;78.5522821158373;34.517099684345695;144.5125477902775;45.10143079196249;30.533161947820858;Player6;3.0;3.956143930447799;12;12;4.8
9121;4.8;217.1252;0.0;2017-12-13;['5-plus 2 v 8 plus 1', 'Warm-up', 'Session'];-2.0;-2.0;53.91809000149318;28.866132759066197;90.83093403729157;35.967827729107526;21.17906138612595;Player6;2.0;2.601171547507355;13;12;4.8
9122;4.8;196.2407;0.0;2017-12-14;['Set-pieces', '11v1', 'Session', 'Warm-up'];-2.0;-2.0;35.933737669979685;24.863264675554113;52.04237782036231;24.181796515373005;22.704483586863127;Player6;2.0;1.6633632866088364;14;12;5.0
9123;5.0;163.4462;0.0;2017-12-15;['10v11', 'Warm-up', 'Session'];-2.0;-2.0;49.57362308215666;21.030901481066977;54.30728762947957;23.788232163791584;19.916280802329286;Player6;2.0;1.649643623872488;15;12;
9145;4.1;214.2541;0.0;2018-01-06;['Session'];-1.0;-1.0;63.6;20.5;55.6;17.2;29.6;Player6;3.0;1.7;6;1;5.0
9146;5.0;213.4522;0.0;2018-01-07;['Session', 'Finalisations-2', 'Warm-up', 'Cross-and finalisa', 'Finalisations'];-2.0;7.0;39.3;29.8;64.1;31.5;35.3;Player6;3.0;2.1;7;1;4.8
9147;4.8;481.7305;0.0;2018-01-08;['Int-run 20 40 2', 'Boxes-8 plus 1 v 3', 'Offensive-phase 9v7 plus 5v2', 'Session', 'Offensive-phase 7v6 1', 'Game-11v11', 'Int-run 20 40 3', 'Warm-up', '5v5-plus 1J 2', 'Int-run 20 40 1'];-2.0;6.0;71.1;77.6;237.1;93.4;68.7;Player6;5.0;6.9;8;1;4.6
9148;4.6;236.5388;0.0;2018-01-09;['Warm-up', 'Cross-and finalisations', 'Finalisations', 'Session', '1st-work'];-2.0;5.0;39.5;35.1;73.5;34.9;36.9;Player6;3.0;2.4;9;1;4.6
9149;4.6;410.86670000000004;0.0;2018-01-10;['Set-pieces', 'Warm-up', 'Session', 'Int-run 20 40', '3rd-defensive phase 5v4 plus 5J', 'Int-run 20 20', '2nd-defensive phase 5v4 plus 5J', '1st-defensive phase 5v4 plus 5J', 'Yo-yo-IRT L2', 'Warm-up', 'Session'];-4.0;8.0;95.4;46.1;225.7;90.2;88.5;Player6;8.0;6.8;10;1;4.1
9151;5.0;473.2615;0.0;2018-01-12;['Session', '3rd-int run 20 40', 'Warm-up', '2nd-int run 20 40', '1st-int run 20 40', 'Set-pieces', 'Session', 'Boxes-6v2', 'Game-11v11', '11v1'];-4.0;4.0;116.30000000000001;36.0;173.0;81.0;63.400000000000006;Player6;6.0;5.4;12;1;4.6
9152;4.6;159.2822;0.0;2018-01-13;['10v11', 'Warm-up', 'Session'];-2.0;1.0;59.1;20.6;39.8;19.0;19.3;Player6;2.0;1.3;13;1;5.0
9153;5.0;305.7842;0.0;2018-01-14;['2nd.half', 'game'];0.0;0.0;86.1;55.3;50.7;65.0;0.0;Player6;0.0;2.9;14;1;4.0
9155;4.6;341.1996;0.0;2018-01-16;['Defensive-phase 5v6', 'Defensive-phase 7v8', 'Session', 'Warm-up', 'Game-11v11'];2.0;5.0;60.3;41.4;68.8;49.2;0.0;Player6;0.0;2.7;16;1;4.4
9156;4.4;517.4122;0.0;2018-01-17;['3rd-block', 'Passing-drill Frec', '2nd-block', '4th-block', 'Warm-up', 'Session', '6th-block', '5v5-plus GKs', '5th-block', '1st-block', 'Session'];6.0;8.0;121.3;133.0;59.1;118.7;97.3;Player6;9.0;5.699999999999999;17;1;4.4
9158;4.6;407.0979;0.0;2018-01-19;['Warm-up', 'Boxes-6v2', 'Game-11v11', 'Session', 'Offensive-phase 11v1'];5.0;2.0;63.8;56.9;62.6;68.3;38.2;Player6;3.0;2.9;19;1;4.4
9159;4.4;223.0267;0.0;2018-01-20;['10v11', 'Warm-up', 'Session', 'Offensive phase build up with opponents'];6.0;1.0;54.0;24.4;27.9;23.7;21.2;Player6;2.0;1.2;20;1;4.6
9160;4.6;265.3681;0.0;2018-01-21;['game', '1st.half'];0.0;0.0;97.0;45.6;53.8;51.3;49.0;Player6;5.0;2.5;21;1;3.4
9162;4.6;87.2515;0.0;2018-01-23;['Session', 'Boxes-6v2', 'Warm-up'];2.0;2.0;41.4;0.0;10.8;2.0;9.0;Player6;1.0;0.4;23;1;4.8
9163;4.8;160.0105;0.0;2018-01-24;['Warm-up', 'Session'];3.0;1.0;42.1;15.3;23.4;15.3;10.0;Player6;1.0;0.8;24;1;4.6
9164;4.6;359.8065;0.0;2018-01-25;['2nd.half', 'game', '1st.half'];0.0;0.0;58.0;53.2;62.0;62.1;62.2;Player6;5.0;3.0;25;1;3.6
9168;3.4000000000000004;308.8139;0.0;2018-01-29;['Game-11v11', 'Session', 'Warm-up', 'Possession-10v10 conquer line', 'Passing-drill square'];-2.0;6.0;72.0;30.9;48.6;30.5;42.0;Player6;4.0;1.9;29;1;4.6
9169;4.6;300.6524;0.0;2018-01-30;['Warm-up', 'Game-11v11', 'Session', 'Cross-and finalisations'];-2.0;5.0;57.1;55.5;51.0;54.0;34.4;Player6;3.0;2.5;30;1;4.5
9170;4.5;402.1271;0.0;2018-01-31;['Session'];-2.0;4.0;0.0;0.0;0.0;0.0;0.0;Player6;1.0;0.0;31;1;4.5
9171;4.5;382.0556;0.0;2018-02-01;['Session'];-2.0;3.0;0.0;0.0;0.0;0.0;0.0;Player6;2.0;0.0;1;2;4.8
9172;4.8;293.2664;0.0;2018-02-02;['Session', 'Boxes-5v2', 'offensive-phase 11v1'];-2.0;2.0;50.3;28.9;28.4;27.1;34.1;Player6;3.0;1.5;2;2;4.8
9173;4.8;225.0676;0.0;2018-02-03;['10v11', 'Warm-up', 'Session'];-2.0;1.0;54.6;22.4;31.7;26.2;20.5;Player6;2.0;1.3;3;2;5.0
9176;;305.5553;0.0;2018-02-06;['Warm-up', 'Session', '2nd-block game position 4v4 plus 3J', 'Possession-10v10', 'Passing-drill freccia', '1st-block game position 4v4 plus 3J'];2.0;5.0;0.0;0.0;0.0;0.0;0.0;Player6;5.0;0.0;6;2;5.0
9177;5.0;304.2608;0.0;2018-02-07;['Session', 'Game-7v7', 'Warm-up', 'Defensive-phase 7v8'];3.0;4.0;64.2;38.1;59.7;45.4;44.3;Player6;4.0;2.4;7;2;5.0
9178;5.0;167.4689;0.0;2018-02-08;['Boxes-9v2', 'Session', 'Set-pieces'];4.0;3.0;40.6;0.0;27.6;6.6;10.2;Player6;1.0;0.9;8;2;
9179;;297.6344;0.0;2018-02-09;['Offensive-phase 11v1', 'Session', 'Game-11v11', 'Boxes-5v2'];5.0;2.0;75.9;58.0;52.6;66.7;37.4;Player6;3.5;2.7;9;2;4.8
9180;4.8;225.8825;0.0;2018-02-10;['10v11', 'Warm-up', 'Session'];6.0;1.0;64.1;33.4;33.9;33.0;10.3;Player6;1.0;1.5;10;2;4.8
9182;4.0;81.5924;0.0;2018-02-12;['Session'];1.0;-2.0;51.0;0.0;0.0;3.9;45.1;Player6;5.0;1.6;12;2;
9183;;303.8762;0.0;2018-02-13;['Int-run 20 40 1', '2nd-block possession 10v10', '1st-block possession 10v10', 'Int-run 20 40 2', 'Warm-up', 'Passing-drill square', 'Session'];2.0;3.0;85.5;51.1;25.2;54.4;40.2;Player6;4.0;2.2;13;2;4.8
9184;4.8;321.1993;0.0;2018-02-14;['Session', 'Offensive-phase 11v11', 'Boxes-5v2', 'Game-11v11'];3.0;2.0;70.7;29.4;48.0;39.5;30.7;Player6;3.0;1.9;14;2;5.0
9185;5.0;259.0306;0.0;2018-02-15;['10v11', 'Session', 'Warm-up'];4.0;1.0;55.3;22.4;27.4;22.6;20.2;Player6;2.0;1.2;15;2;5.0
9188;4.4;365.1569;0.0;2018-02-18;['Session', 'Passing-drill square', 'Warm-up', '2nd-block possession 10v10', '1st-block possession 10v10'];2.0;-2.0;99.1;60.7;24.2;72.5;41.6;Player6;4.0;2.7;18;2;4.8
9189;4.8;353.4631;0.0;2018-02-19;['Session', 'Game-11v11', 'Defensive-phase 5v6 on counter attack', 'Warm-up'];-1.0;-1.0;71.8;57.1;45.8;63.6;44.6;Player6;4.0;2.7;19;2;4.6
9190;4.6;207.8596;0.0;2018-02-20;['Set-pieces defensi', 'Session'];4.0;3.0;49.0;14.9;15.3;11.4;19.3;Player6;2.0;0.8;20;2;5.0
