date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,DRILL,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Sec 85-89%,Sec 90-100%,Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 89% Max HR (secs),Time in HR Load Zone 90% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-01-17 00:00:00.000,Player26,16.983333333333334,0.0,1.5,2018-01-17 18:03:10.080,Int-run 15 15,2018-01-17 18:20:08.736,2.3967,0.0,27,1597.4000000000003,0.0,43.5,0.0,0.0,109.2,610.975,569.5000000000001,0,23,,,-41.47499999999991,141.1226,0,11.0182,,0,6,6,19,4,1st block,43117,0,31,8,0,0,2.3967,141.1226,0.8965,0.1018,0.0384,0.0147,0.0013,1.1925,0.1468,0.0048,0,0,0.2836,0.0986,0.3135,1.0279,0.3785,0.114,0.0418,0.0158,0.0097,0.1036,0.0097,0.333,0.3819,1.0708,0.611,0,1019,281.6458,0,0,83,0,0,0,97.8717,Roman,0,0,0,0,27,27,11.0182,194,2,GD-4 (afternoon),43117.76399,Int-run 15 15,43117.7522,610.975, training,389.9,33.5,18,9.7,0.6,511.8,53.6,1.5,0,0,0,0,0,0,0,537.8,32.2,72.3,195.4,71.8,24.6,10.3,4.2,2.6,64.4,3,577.6,124.3,210,106.7,0,6.3334,41.3803,False,GD+3-4,
2018-01-17 00:00:00.000,Player26,4.883333333333334,0.0,0.5,2018-01-17 18:15:03.743,3rd-block,2018-01-17 18:19:56.640,0.7917,0.0,9,554.8,0.0,15.3,0.0,0.0,125.8,293.325,220.20000000000007,0,8,,,-73.12499999999991,162.119,0,12.7316,,0,1,1,7,1,1st block,43117,0,9,1,0,0,0.7917,162.119,0.2976,0.0318,0.0123,0.0057,0.0006,0.3952,0.0471,0.0014,0,0,0.0696,0.0312,0.0937,0.3346,0.1496,0.0442,0.013,0.0047,0.0032,0.0423,0.0055,0.0928,0.1243,0.2812,0.2933,0,293,93.5498,0,0,33,0,0,0,30.6996,Roman,0,0,0,0,9,9,12.7316,0,0,GD-4 (afternoon),43117.76385,3rd-block,43117.76046,293.325, training,110.1,9.7,5.3,3.5,0.2,147.6,16,0.4,0,0,0,0,0,131,106,127.8,10,21.7,62.8,27.3,9.4,3,1.4,0.8,27,1.6,145.5,41.1,55.3,50.9,0,6.3334,47.7459,False,GD+3-4,
2018-01-17 00:00:00.000,Player26,4.866666666666666,0.0,0.5,2018-01-17 18:03:29.952,1st-block,2018-01-17 18:08:21.120,0.7413,0.0,9,517.1999999999999,0.0,14.0,0.0,0.0,118.7,158.144,173.0,0,8,,,14.855999999999995,152.3295,0,12.079,,0,2,1,5,3,3rd block,43117,0,13,5,0,0,0.7413,152.3295,0.2708,0.0317,0.012,0.0062,0.0007,0.3651,0.0526,0.0022,0,0,0.0565,0.03,0.1167,0.3442,0.1083,0.0365,0.0135,0.0073,0.004,0.0209,0.0034,0.0628,0.1209,0.3994,0.1581,0,292,88.4812,0,0,20,0,0,0,30.2694,Roman,0,0,0,0,9,9,12.079,7,0,GD-4 (afternoon),43117.7558,1st-block,43117.75243,158.144, training,106.8,10.8,5.5,4,0.4,143.9,19.7,0.8,0,0,0,0,0,85,0,141.6,9.9,26.6,65.6,20.7,8,3.5,1.7,1.1,12,1.2,147.6,38.3,78.3,27.7,0,6.0445,47.7903,False,GD+3-4,
2018-01-17 00:00:00.000,Player26,4.7,0.0,0.5,2018-01-17 18:09:24.192,2nd-block,2018-01-17 18:14:06.720,0.7596,0.0,9,525.2,0.0,14.2,0.0,0.0,125.0,159.505,176.0,0,6,,,16.495000000000005,161.6094,0,12.5895,,0,3,3,6,0,2nd block,43117,0,9,2,0,0,0.7596,161.6094,0.2828,0.0373,0.0138,0.0026,0,0.3755,0.0464,0.0011,0,0,0.0694,0.0365,0.1026,0.3492,0.1205,0.0333,0.0152,0.0038,0.0025,0.0259,0.0007,0.0794,0.1305,0.3901,0.1595,0,282,89.2514,0,0,30,0,0,0,29.9251,Roman,0,0,0,0,9,9,12.5895,71,0,GD-4 (afternoon),43117.7598,2nd-block,43117.75653,159.505, training,101.3,11.9,6.9,2,0,142.9,17.2,0.3,0,0,0,0,0,198,0,127.9,11.8,23.7,67,23.7,7.2,3.8,1.1,0.7,15.4,0.2,136.5,41.5,76.4,28.1,0,6.0067,49.8407,False,GD+3-4,
2018-01-17 00:00:00.000,Player26,27.283333333333335,0.0,0.6,2018-01-17 17:34:14.303,Set-pieces,2018-01-17 18:01:30.719,1.3119,0.0,9,166.8,0.0,7.9,19.1,0.0,37.5,8.939,100.4,11,20,,,91.46100000000001,48.085,0,3.8113,,0,14,13,10,10,Passing drill square,43117,0,16,17,8,3,1.3119,48.085,0.4629,0.0789,0.0367,0.0115,0.0033,0.5685,0.0991,0.0363,0.0117,0.0031,0.5,0.1502,0.1491,0.0664,0.0302,0.0175,0.0178,0.0131,0.0091,0.3458,0.0127,0.6764,0.5409,0.0856,0.0089,0,1637,156.5514,0,0,27,1,0,1,93.0728,Roman,0,9,0,0,0,9,3.8113,11,0,GD-4 (afternoon),43117.75105,Set-pieces,43117.73211,8.939, training,734.5,40.3,16.6,7.2,2.1,773.2,46.5,11.9,3.5,1,0,0,0,0,0,1271.2,52.9,40.5,17.4,8.6,5.3,5.2,3.8,2.4,225.5,4,1406.6,211,17.7,1.5,0,6.3334,9.5858,False,GD+3-4,
2018-01-17 00:00:00.000,Player29,27.283333333333335,0.0,0.1,2018-01-17 17:34:14.303,Set-pieces,2018-01-17 18:01:30.719,0.7092,0.0,1,33.00000000000001,0.0,1.1,4.5,0.0,19.6,0.0,18.1,2,6,,,18.1,25.9937,0,1.8907,,0,11,9,6,0,Session,43117,0,15,7,1,1,0.7092,25.9937,0.2873,0.0279,0.0095,0.003,0,0.3262,0.0443,0.0088,0.0016,0.0005,0.444,0.0871,0.0439,0.0149,0.0094,0.005,0.0024,0.001,0.0003,0.1012,0,0.4815,0.2169,0.0108,0,0,1637,77.6613,0,0,18,0,0,0,49.0279,Screciu,0,0,1,0,0,1,1.8907,571,50,GD-4 (afternoon),43117.75105,Set-pieces,43117.73211,0, training,931.3,23.7,6.2,2,0,642.9,25.8,4.1,0.6,0.2,0,0,0,0,0,1518.6,31.3,13.2,4.6,2.9,1.9,1.1,0.4,0.1,62.7,0,1550,84.5,2.3,0,0,4.8889,4.0384,False,GD+3-4,
2018-01-17 00:00:00.000,Player29,4.883333333333334,0.0,0.3,2018-01-17 18:15:03.743,3rd-block,2018-01-17 18:19:56.640,0.6496,0.0,7,286.3,0.0,7.9,0.0,0.0,103.4,15.74,86.0,0,2,,,70.26,133.0155,0,10.4838,,0,7,8,2,0,2nd block,43117,0,12,5,0,0,0.6496,133.0155,0.2527,0.0501,0.0071,0.001,0,0.2826,0.0492,0.0069,0,0,0.0431,0.0384,0.2664,0.2003,0.0533,0.0281,0.0019,0.0005,0.0006,0.0154,0.0016,0.0497,0.2418,0.3423,0.0157,0,293,77.0327,0,0,31,0,0,0,27.4166,Screciu,0,0,0,1,6,7,10.4838,41,0,GD-4 (afternoon),43117.76385,3rd-block,43117.76046,15.74, training,124.9,17.9,4.1,1.1,0,123.7,18.1,3,0,0,0,0,0,0,0,145.2,12.2,62.3,43.2,12.4,6.8,0.5,0.1,0.1,9.7,0.3,151.4,67.1,71.6,2.7,0,6.3312,47.1653,False,GD+3-4,
2018-01-17 00:00:00.000,Player29,4.7,0.0,0.3,2018-01-17 18:09:24.192,2nd-block,2018-01-17 18:14:06.720,0.6591,0.0,7,289.9,0.0,7.8,0.0,0.0,108.5,1.663,75.2,1,0,,,73.537,140.2268,0,10.9399,,0,7,9,0,0,3rd block,43117,0,11,6,1,0,0.6591,140.2268,0.2585,0.049,0.0075,0,0,0.2916,0.042,0.0097,0.0008,0,0.024,0.0367,0.2953,0.2147,0.0533,0.0112,0.0086,0.0021,0,0.0131,0,0.0296,0.2387,0.3891,0.0017,0,282,77.557,0,0,38,0,0,0,28.0475,Screciu,0,0,1,0,6,7,10.9399,124,15,GD-4 (afternoon),43117.7598,2nd-block,43117.75653,1.663, training,115.4,17.1,5.5,0,0,124,16.8,3.4,0.3,0,0,0,0,0,0,129.7,12.2,68,47.1,12.8,2.8,1.9,0.5,0,7.5,0,134.5,66.5,81.2,0.3,0,5.4667,51.2212,False,GD+3-4,
2018-01-17 00:00:00.000,Player29,12.2,0.0,0.0,2018-01-17 17:20:43.008,Passing-drill square,2018-01-17 17:32:54.816,0.7352,0.0,0,17.099999999999998,0.0,0.0,0.0,0.0,46.1,0.0,6.1,0,3,,,6.1,60.2617,0,4.5832,,0,24,27,3,0,1st block,43117,0,42,13,0,0,0.7352,60.2617,0.2488,0.0603,0.0142,0.0014,0,0.3171,0.0867,0.0068,0,0,0.2569,0.1847,0.0357,0.011,0.0049,0.0006,0.0002,0,0.0004,0.2407,0,0.3185,0.4167,0,0,0,732,84.1681,0,0,20,0,0,0,52.8014,Screciu,0,0,0,0,0,0,4.5832,8,0,GD-4 (afternoon),43117.73119,Passing-drill square,43117.72272,0, training,310.3,47.7,10.9,1.4,0,304.4,53.3,3.8,0,0,0,0,0,0,0,499.1,73.7,15.3,4.9,2,0.2,0.1,0,0.2,136.3,0,549.6,182.2,0,0,0,3.9023,18.434,False,GD+3-4,
2018-01-17 00:00:00.000,Player29,16.983333333333334,0.0,0.9,2018-01-17 18:03:10.080,Int-run 15 15,2018-01-17 18:20:08.736,2.0685,0.0,22,914.8,0.0,24.8,21.4,0.0,94.3,73.384,255.9,4,5,,,182.51600000000002,121.7941,0,9.5127,,0,21,25,5,0,2nd block,43117,0,32,17,4,0,2.0685,121.7941,0.8306,0.1384,0.025,0.0028,0,0.9079,0.1316,0.0299,0.0022,0,0.1498,0.1137,0.8079,0.6589,0.1636,0.0649,0.014,0.0095,0.0023,0.0823,0.0016,0.1923,0.7228,1.0801,0.0734,0,1019,243.1506,0,0,98,0,0,0,89.1706,Screciu,0,0,1,1,20,22,9.5127,110,124,GD-4 (afternoon),43117.76399,Int-run 15 15,43117.7522,73.384, training,443,50.6,15.4,2.4,0,442.3,52.4,11.6,0.8,0,0,0,0,0,0,539.9,38.6,187.1,141.6,37.8,15.3,3.1,2.2,0.7,51.9,0.3,574.7,206.5,224.5,12.8,0,6.3312,42.0422,False,GD+3-4,
2018-01-17 00:00:00.000,Player29,4.866666666666666,0.0,0.3,2018-01-17 18:03:29.952,1st-block,2018-01-17 18:08:21.120,0.6647,0.0,8,338.8,0.0,9.1,5.0,0.0,106.2,55.981,94.89999999999999,2,3,,,38.91899999999999,136.5912,0,10.7858,,0,5,8,3,0,Passing drill square,43117,0,9,6,2,0,0.6647,136.5912,0.2744,0.0379,0.0105,0.0018,0,0.2869,0.0393,0.0129,0.0012,0,0.0317,0.0293,0.2462,0.2439,0.0571,0.0257,0.0035,0.0069,0.0017,0.0188,0,0.0408,0.2193,0.3486,0.056,0,292,78.9546,0,0,29,0,0,0,28.5027,Screciu,0,0,0,0,8,8,10.7858,0,0,GD-4 (afternoon),43117.7558,1st-block,43117.75243,55.981, training,119.9,14.4,5.8,1.3,0,128.7,16.2,5,0.4,0,0,0,0,0,0,139.9,10.4,56.8,51.3,12.6,5.7,0.7,1.6,0.6,12.1,0,148.2,62,71.7,9.8,0,6.0445,47.5831,False,GD+3-4,
2018-01-17 00:00:00.000,Player29,59.833333333333336,4.0,1.4,2018-01-17 17:20:33.503,Session,2018-01-17 18:20:24.288,3.6345,0.0,23,964.9,41.8,26.2,25.6,0.0,46.5,73.384,280.1,6,14,,,206.716,60.743,0,4.6285,,0,56,61,14,0,1st block,43117,0,89,37,5,1,3.6345,60.743,1.4255,0.227,0.0487,0.0072,0,1.6119,0.2642,0.0456,0.0038,0.0005,0.926,0.3854,0.8874,0.6848,0.1779,0.0704,0.0166,0.0105,0.0031,0.4707,0.0016,1.0964,1.3738,1.0908,0.0734,0,3590,417.0424,0,0,136,0,0,0,197.1858,Screciu,0,0,2,1,20,23,4.6285,85,0,GD-4 (afternoon),43117.76417,Session,43117.72261,73.384, training,1801.3,122.8,32.5,5.8,0,1473.6,133.4,19.5,1.4,0.2,0,0,0,0,0,2729,143.6,215.6,151.1,42.7,17.4,4.3,2.6,1,282.9,0.3,2866.9,484,226.8,12.8,0,6.3312,17.5352,False,GD+3-4,239.33333333333334
2018-01-17 00:00:00.000,Player31,12.2,0.0,0.4,2018-01-17 17:20:43.008,Passing-drill square,2018-01-17 17:32:54.816,0.8263,0.0,0,47.9,0.0,0.0,10.8,0.0,52.9,0.0,25.1,1,16,,,25.1,67.7284,0,5.3918,,0,9,30,12,4,2nd block,43117,0,39,16,1,0,0.8263,67.7284,0.2294,0.0706,0.0246,0.0058,0.001,0.3846,0.1027,0.0071,0.0005,0,0.2392,0.2444,0.0565,0.0228,0.0154,0.0045,0.0029,0.0006,0.0004,0.2383,0.0013,0.3042,0.5221,0,0,0,732,99.0183,0,0,25,0,0,0,77.6776,Vali Constantin,0,0,0,0,0,0,5.3918,0,0,GD-4 (afternoon),43117.73119,Passing-drill square,43117.72272,0, training,262.3,50,16.1,5,0.7,333.8,60,3.7,0.2,0,0,0,0,11,0,464.3,91.3,22,9.3,6,2,1.1,0.2,0.2,134.8,0.6,518.1,213.7,0,0,0,3.7734,23.0527,False,GD+3-4,
2018-01-17 00:00:00.000,Player31,4.866666666666666,0.0,0.5,2018-01-17 18:03:29.952,1st-block,2018-01-17 18:08:21.120,0.7302,0.0,9,542.6,0.0,14.0,0.0,0.0,116.9,253.137,174.50000000000006,0,6,,,-78.63699999999994,150.0341,0,11.8908,,0,0,3,4,2,Session,43117,0,4,6,0,0,0.7302,150.0341,0.2433,0.0301,0.0182,0.0039,0.0008,0.3897,0.0398,0.0045,0,0,0.053,0.0244,0.0946,0.3681,0.0999,0.0374,0.0193,0.0108,0.0047,0.0154,0.0024,0.0587,0.0993,0.319,0.2531,0,292,87.1025,0,0,29,0,0,0,37.5938,Vali Constantin,0,0,0,0,9,9,11.8908,7,0,GD-4 (afternoon),43117.7558,1st-block,43117.75243,253.137, training,108.5,8.8,7.7,2.9,0.5,146.1,16,1.4,0,0,0,0,0,149,0,148.8,8.3,21.2,68.5,18.9,7.6,5,2.7,1.3,8.8,0.8,153.9,31.3,62.6,44.1,0,6.2356,45.9061,False,GD+3-4,
2018-01-17 00:00:00.000,Player31,4.883333333333334,0.0,0.8,2018-01-17 18:15:03.743,3rd-block,2018-01-17 18:19:56.640,0.7509,0.7,9,548.6,0.0,17.4,0.0,21.8,119.6,372.798,330.79999999999995,0,6,,,-41.99800000000005,153.7579,0,12.1415,,0,0,3,6,0,3rd block,43117,0,6,3,0,0,0.7509,153.7579,0.2487,0.043,0.0172,0.0018,0,0.3954,0.0418,0.0029,0,0,0.0742,0.0319,0.0774,0.2178,0.2268,0.0694,0.0224,0.0097,0.0014,0.0187,0.0011,0.0803,0.1199,0.1779,0.3721,0.0007,293,89.2133,0,0,27,0,0,0,37.1276,Vali Constantin,0,0,0,0,9,9,12.1415,131,13,GD-4 (afternoon),43117.76385,3rd-block,43117.76046,372.798, training,107.4,13.4,8.1,1.3,0,146.5,14.9,1.2,0,0,0,0,0,186,47,152.1,10.9,18.4,40.2,39.4,13.4,5,2.2,0.4,10.5,0.3,157.6,37.7,35.3,62.1,0.1,6.6934,44.877,False,GD+3-4,
2018-01-17 00:00:00.000,Player31,16.983333333333334,0.0,2.0,2018-01-17 18:03:10.080,Int-run 15 15,2018-01-17 18:20:08.736,2.1815,0.7,26,1569.1000000000001,0.0,44.3,0.0,53.1,99.8,902.288,712.5,0,17,,,-189.788,128.4518,0,10.1286,,0,0,9,13,4,3rd block,43117,0,20,10,0,0,2.1815,128.4518,0.7329,0.1045,0.0515,0.0089,0.0013,1.1563,0.1174,0.0088,0,0,0.2162,0.0864,0.2499,0.8566,0.4641,0.1487,0.0576,0.0282,0.0087,0.0601,0.0052,0.2345,0.3307,0.7141,0.9016,0.0007,1019,258.9044,0,0,83,0,0,0,113.1955,Vali Constantin,0,0,0,0,26,26,10.1286,77,164,GD-4 (afternoon),43117.76399,Int-run 15 15,43117.7522,902.288, training,439.1,32.9,23.2,6.1,0.8,468.2,45,3.1,0.2,0,0,0,0,0,0,601,29.4,57.5,159.1,82.8,30,13.4,7.1,2.4,34.3,1.6,617.6,106.5,140.8,153.6,0.1,6.6934,37.9246,False,GD+3-4,
2018-01-17 00:00:00.000,Player31,27.283333333333335,0.0,0.1,2018-01-17 17:34:14.303,Set-pieces,2018-01-17 18:01:30.719,0.5265,0.0,3,52.699999999999996,0.0,2.1,0.0,0.0,14.3,0.552,16.5,0,0,,,15.948,19.2973,0,1.3519,,0,4,2,0,0,Set pieces,43117,0,2,3,0,0,0.5265,19.2973,0.2204,0.0216,0.0011,0,0,0.256,0.0254,0.002,0,0,0.3374,0.02,0.0497,0.0362,0.0114,0.0021,0.0011,0.0014,0,0.0667,0.0005,0.362,0.1022,0.0618,0.0006,0,1637,55.4465,0,0,21,0,0,0,89.0592,Vali Constantin,0,1,2,0,0,3,1.3519,0,0,GD-4 (afternoon),43117.75105,Set-pieces,43117.73211,0.552, training,930.7,14.9,0.5,0,0,674.8,14.8,1.1,0,0,0,0,0,0,0,1563.3,7.2,12,8.2,2.8,0.5,0.3,0.3,0,42.1,0.1,1581.8,41.8,13.1,0.1,0,5.1778,2.2605,False,GD+3-4,
2018-01-17 00:00:00.000,Player31,59.833333333333336,5.0,2.1,2018-01-17 17:20:33.503,Session,2018-01-17 18:20:24.288,3.6359,0.7,29,1669.6000000000001,52.2,47.4,27.4,55.0,46.9,902.84,754.1,1,33,,,-148.74,60.7674,0,4.7019,,0,15,41,25,8,2nd block,43117,0,62,30,1,0,3.6359,60.7674,1.2279,0.1985,0.0776,0.0146,0.0023,1.8471,0.2496,0.0179,0.0005,0,0.8701,0.3516,0.3561,0.9155,0.4909,0.1553,0.0616,0.0302,0.0091,0.3886,0.007,0.994,0.9632,0.7759,0.9021,0.0007,3590,423.5625,0,0,130,0,0,0,291.6029,Vali Constantin,0,1,2,0,26,29,4.7019,198,0,GD-4 (afternoon),43117.76417,Session,43117.72261,902.84, training,1746.3,101.4,40.2,11.1,1.5,1557.5,124.1,7.9,0.4,0,0,0,0,571,50,2814.5,128.6,91.5,176.6,91.6,32.5,14.8,7.6,2.6,227.8,2.3,2915.6,367.1,153.9,153.7,0.1,6.6934,16.494,False,GD+3-4,299.1666666666667
2018-01-17 00:00:00.000,Player31,4.7,0.0,0.5,2018-01-17 18:09:24.192,2nd-block,2018-01-17 18:14:06.720,0.6574,0.0,8,477.59999999999997,0.0,13.3,0.0,0.0,108.8,276.354,206.90000000000003,0,5,,,-69.45399999999995,139.8643,0,11.046,,0,0,3,3,2,Int run 15 15,43117,0,9,1,0,0,0.6574,139.8643,0.221,0.0313,0.0161,0.0032,0.0005,0.3494,0.0344,0.0014,0,0,0.0542,0.0291,0.0778,0.2707,0.1374,0.0418,0.0158,0.0077,0.0025,0.0187,0.0017,0.0596,0.1042,0.2172,0.2764,0,282,78.2927,0,0,27,0,0,0,33.2867,Vali Constantin,0,0,0,0,8,8,11.046,0,0,GD-4 (afternoon),43117.7598,2nd-block,43117.75653,276.354, training,113.8,10.4,7.4,1.9,0.3,134.8,13.1,0.5,0.2,0,0,0,0,221,1,153.1,9.7,17.9,50.4,24.5,9,3.4,2.2,0.7,11,0.5,158.2,33.9,42.9,47.4,0,6.3112,41.9972,False,GD+3-4,
