date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 89% Max HR (secs),Time in HR Load Zone 90% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-01-12 00:00:00.000,Player20,67.86666666666666,3.5,2.0,2018-01-12 10:06:07.487,Session,2018-01-12 11:13:59.520,4.4311,10.6,22,528.5999999999999,38.0,49.1,58.3,23.6,50.6,80.403,279.90000000000003,47,32,,,448.1969999999999,65.2917,0,5.1033,43112.01383,0,138,82,27,5,43112,0,108,75,27,20,4.4311,65.2917,1.6518,0.3752,0.0822,0.0207,0.0014,1.7762,0.3552,0.1085,0.0423,0.0177,1.3917,0.6879,0.4686,0.2487,0.1087,0.061,0.0413,0.0249,0.0134,1.3543,0.0306,1.9136,2.1805,0.2567,0.0698,0.0106,4072,521.5156,0,0,134,1,0,1,303.6348,Mihaila,0,18,4,0,0,22,5.1033,GD-2 (morning),43112.46805,Session,43112.42092,80.403, training,1807.7,222.9,44.1,10.8,0.7,1724.2,200.1,41.8,14.6,5.3,0,0,0,43112.01009,43112.00617,2688.2,259.6,137.5,65.8,27.4,15.3,10.9,6.4,3.6,850.3,7.2,3098.9,907,53.2,11.6,1.5,7.2201,15.7826,True,GD-2,237.5333333333333
2018-01-12 00:00:00.000,Player21,17.45,0.0,0.6,2018-01-12 10:56:31.488,Game-11v11,2018-01-12 11:13:58.656,1.3966,3.5,8,235.5,0.0,7.8,21.2,8.0,62.5,67.327,127.0,13,11,,,168.173,80.032,0,6.3728,43112.00209,0,25,22,7,4,43112,0,26,19,7,6,1.3966,80.032,0.5188,0.1028,0.0387,0.0085,0.0022,0.5495,0.1151,0.0428,0.0113,0.0067,0.5259,0.2004,0.1238,0.1085,0.042,0.0243,0.0158,0.0116,0.0069,0.3109,0.0264,0.6677,0.5501,0.1114,0.0638,0.0035,1047,167.4415,0,0,32,0,0,0,66.705,Mitrita,0,5,2,1,0,8,6.3728,GD-2 (morning),43112.46804,Game-11v11,43112.45592,67.327, training,468.7,50,15.3,3.6,0.9,439.2,49.6,14,3.8,1.9,0,0,0,43112.00179,43112.00053,683.4,72.2,35.1,25.7,9,6.6,4.2,3,1.6,200,6.2,794,218.8,22.9,10.8,0.5,6.9912,17.5167,False,GD-2,
2018-01-12 00:00:00.000,Player21,29.666666666666668,0.0,0.8,2018-01-12 10:25:05.376,11v1,2018-01-12 10:54:46.080,1.9277,31.6,14,305.4,0.0,11.7,25.0,12.4,49.7,99.725,183.10000000000002,12,10,,,205.67499999999998,64.9797,0,4.9287,43112.00063,0,43,17,8,2,43112,0,24,22,7,5,1.9277,64.9797,0.787,0.1094,0.0349,0.0069,0.0006,0.8124,0.123,0.0372,0.0106,0.0057,0.6816,0.2372,0.1745,0.1223,0.0673,0.0478,0.0197,0.0201,0.0071,0.529,0.0211,0.8862,0.764,0.1778,0.0681,0.0316,1780,220.2174,0,0,41,0,0,0,95.9669,Mitrita,0,6,7,1,0,14,4.9287,GD-2 (morning),43112.4547,11v1,43112.43409,99.725, training,946.1,49.2,12.9,3.6,0.3,696.2,54,13,3.3,1.5,0,0,0,43112.00076,43112.00006,1251.6,91.2,46.7,27.6,14.6,9.3,4.5,4.5,1.4,324,4.7,1406.7,321.2,36.7,11.2,4.3,7.6001,14.7351,False,GD-2,
2018-01-12 00:00:00.000,Player21,17.766666666666666,0.0,0.2,2018-01-12 10:06:06.624,Boxes-6v2,2018-01-12 10:23:52.800,0.7012,0.0,0,19.5,0.0,0.0,4.3,0.0,30.0,0.0,12.5,7,4,,,19.5,39.4685,0,2.9567,43112.001,0,24,14,3,1,43112,0,16,13,3,4,0.7012,39.4685,0.2736,0.0446,0.0113,0.0029,0.0004,0.2885,0.0553,0.0169,0.0058,0.0021,0.4498,0.0556,0.0224,0.007,0.0036,0.0019,0.0012,0.003,0.0005,0.154,0.0023,0.5199,0.1771,0.0042,0,0,1066,79.1025,0,0,14,0,0,0,60.4939,Mitrita,0,0,0,0,0,0,2.9567,GD-2 (morning),43112.43325,Boxes-6v2,43112.42091,0, training,494.1,44.1,7.7,1.6,0.2,463.7,43.9,8,2,0.8,0,0,0,43112,43112,923.6,23.7,8.2,3,1.3,0.6,0.4,1,0.2,103.3,0.8,982.6,82.6,0.9,0,0,4.5423,4.1553,False,GD-2,
2018-01-12 00:00:00.000,Player21,67.86666666666666,3.0,1.5,2018-01-12 10:06:07.487,Session,2018-01-12 11:13:59.520,4.1502,35.1,22,560.3000000000001,32.6,19.9,49.6,23.9,47.0,167.052,322.5,32,25,,,393.24800000000005,61.1519,0,4.6884,43112.00372,0,93,53,18,7,43112,0,66,54,17,15,4.1502,61.1519,1.64,0.258,0.0849,0.0184,0.0032,1.7126,0.2941,0.0969,0.0276,0.0145,1.7745,0.4938,0.3207,0.2378,0.113,0.074,0.0366,0.0347,0.0145,1.0009,0.0497,2.1968,1.493,0.2934,0.1319,0.0351,4072,479.1029,0,0,88,0,0,0,229.6904,Mitrita,0,11,9,2,0,22,4.6884,GD-2 (morning),43112.46805,Session,43112.42092,167.052, training,2002.6,144.4,35.9,8.8,1.4,1682.5,148.2,35,9.1,4.2,0,0,0,43112.00333,43112.00059,3031.6,187.4,90,56.3,24.9,16.5,9.1,8.5,3.2,632.9,11.7,3361,623.8,60.5,22,4.8,7.6001,12.0454,False,GD-2,203.59999999999997
2018-01-12 00:00:00.000,Player23,67.86666666666666,2.0,1.2,2018-01-12 10:06:07.487,Session,2018-01-12 11:13:59.520,4.2488,25.3,9,301.09999999999997,21.7,13.6,36.1,28.8,47.6,87.904,169.5,21,22,,,213.19599999999997,62.6045,0,4.6715,43112.00728,0,138,44,17,5,43112,0,90,59,15,6,4.2488,62.6045,1.7009,0.2312,0.0619,0.0156,0.0032,1.857,0.2697,0.0866,0.0178,0.0048,1.7523,0.5975,0.2302,0.1316,0.0492,0.0396,0.0269,0.0151,0.011,1.3677,0.0277,2.2736,1.7805,0.1068,0.0626,0.0253,4072,477.3919,0,0,96,0,0,0,232.288,Popa,0,7,2,0,0,9,4.6715,GD-2 (morning),43112.46805,Session,43112.42092,87.904, training,1862.5,147.6,33.2,8,1.2,1833.4,143.8,34.6,6.7,1.2,0,0,0,43112.00488,43112.00168,2847,231.9,72.8,36.1,12.8,8.7,6.5,3.3,3,843.2,6.9,3252.9,783.2,22.2,10.4,3.5,7.4801,13.0863,False,GD-2,135.73333333333332
2018-01-12 00:00:00.000,Player23,17.766666666666666,0.0,0.1,2018-01-12 10:06:06.624,Boxes-6v2,2018-01-12 10:23:52.800,0.8192,0.0,0,12.5,0.0,0.0,2.3,0.0,34.8,0.0,4.599999999999999,3,1,,,12.5,46.107,0,3.372,43112.00159,0,40,14,1,0,43112,0,29,17,2,1,0.8192,46.107,0.332,0.0478,0.0119,0.0003,0,0.3482,0.0589,0.017,0.0026,0.0006,0.5047,0.0539,0.016,0.0079,0.0029,0.0015,0.0002,0,0,0.2321,0,0.6184,0.2008,0,0,0,1066,90.2145,0,0,25,0,0,0,66.1829,Popa,0,0,0,0,0,0,3.372,GD-2 (morning),43112.43325,Boxes-6v2,43112.42091,0, training,486.9,48.1,9.5,0.3,0,464.3,46.7,9,1.1,0.2,0,0,0,43112.00182,43112,872.9,24.2,7.4,3.6,1.2,0.5,0.1,0,0,156.2,0,966.8,99.3,0,0,0,3.9156,4.4836,False,GD-2,
2018-01-12 00:00:00.000,Player23,29.666666666666668,0.0,0.4,2018-01-12 10:25:05.376,11v1,2018-01-12 10:54:46.080,1.8043,0.0,5,115.9,0.0,5.8,10.7,0.0,45.8,39.263,58.3,5,5,,,76.637,60.8194,0,4.4267,43112.00138,0,46,15,3,2,43112,0,37,14,3,2,1.8043,60.8194,0.7486,0.08,0.0168,0.0028,0.0023,0.8359,0.0876,0.0237,0.0037,0.0029,0.6917,0.3011,0.0986,0.0576,0.0214,0.0087,0.0098,0.0034,0.0041,0.5971,0.0109,0.8543,0.8598,0.051,0.0393,0,1780,197.7417,0,0,33,0,0,0,90.4543,Popa,0,4,1,0,0,5,4.4267,GD-2 (morning),43112.4547,11v1,43112.43409,39.263, training,844.8,43.3,9.3,1.5,0.8,829.5,39.9,9,1.2,0.7,0,0,0,43112.00016,43112,1259.3,116.4,31.2,14.4,4.6,1.8,2,0.7,1.1,345.8,2.7,1383.5,379.5,10.4,6.6,0,6.4756,15.1404,False,GD-2,
2018-01-12 00:00:00.000,Player23,17.45,0.0,0.7,2018-01-12 10:56:31.488,Game-11v11,2018-01-12 11:13:58.656,1.4906,25.3,4,170.2,0.0,7.5,22.7,16.5,66.2,48.641,104.89999999999999,13,15,,,121.559,85.4201,0,6.6892,43112.00617,0,52,15,12,3,43112,0,24,27,10,3,1.4906,85.4201,0.5576,0.1026,0.032,0.0122,0.0009,0.6068,0.1208,0.0448,0.0115,0.0014,0.4484,0.2375,0.1148,0.0653,0.0236,0.0289,0.0169,0.0118,0.007,0.5196,0.0167,0.6822,0.7039,0.0559,0.0234,0.0253,1047,175.7396,0,0,38,0,0,0,69.0597,Popa,0,3,1,0,0,4,6.6892,GD-2 (morning),43112.46804,Game-11v11,43112.45592,48.641, training,443.2,55.3,13.7,5.8,0.4,452.5,55.2,16.1,4.4,0.3,0,0,0,43112.00093,43112.00001,551.2,89.8,34,17.8,6.5,6.2,4.4,2.6,1.9,328.3,4.2,730.6,297.2,11.8,3.8,3.5,7.4801,20.3076,False,GD-2,
2018-01-12 00:00:00.000,Player25,17.766666666666666,0.0,0.5,2018-01-12 10:06:06.624,Boxes-6v2,2018-01-12 10:23:52.800,0.8046,0.0,0,23.200000000000003,0.0,0.0,15.3,0.0,34.7,0.0,15.3,9,13,,,23.200000000000003,45.2844,0,3.4535,43112.00293,0,30,15,12,1,43112,0,25,21,8,1,0.8046,45.2844,0.2937,0.0561,0.0125,0.0064,0.0004,0.3239,0.084,0.023,0.004,0.0006,0.4749,0.075,0.0225,0.0079,0.0071,0.0043,0.0002,0.0016,0.001,0.2088,0.0011,0.5681,0.2365,0,0,0,1066,92.4017,0,0,18,0,0,0,83.9955,Popov,0,0,0,0,0,0,3.4535,GD-2 (morning),43112.43325,Boxes-6v2,43112.42091,0, training,470.6,52.6,9.4,4.4,0.3,456.1,59.2,11.6,1.8,0.2,0,0,0,43112.00209,43112.00191,876.4,33.1,9.6,3.3,3.2,1.8,0.2,0.7,0.5,137,0.4,954.9,111.3,0,0,0,4.1578,5.6275,False,GD-2,
2018-01-12 00:00:00.000,Player25,29.666666666666668,0.0,0.5,2018-01-12 10:25:05.376,11v1,2018-01-12 10:54:46.080,2.0246,0.0,4,131.89999999999998,0.0,5.6,16.4,0.0,51.6,13.136,58.89999999999999,3,8,,,118.76399999999998,68.2464,0,5.0265,43112,0,51,20,7,1,43112,0,46,22,1,2,2.0246,68.2464,0.7868,0.1081,0.0218,0.0055,0.0007,0.9532,0.1299,0.0165,0.0005,0.0018,0.7889,0.3665,0.1938,0.073,0.0265,0.0115,0.0074,0.0041,0.0041,0.5439,0.0053,0.9705,0.9958,0.0452,0.0131,0,1780,224.5527,0,0,12,0,0,0,119.5569,Popov,0,3,1,0,0,4,5.0265,GD-2 (morning),43112.4547,11v1,43112.43409,13.136, training,820,57.7,12.2,2.5,0.3,819.6,60.9,6.2,0.2,0.6,0,0,0,43112.00073,43112,1227,134.1,57.8,20.6,7.3,3.4,2.1,1.1,1.1,324.2,1.5,1367.3,401.5,9.1,2.3,0,5.9112,17.1778,False,GD-2,
2018-01-12 00:00:00.000,Player25,67.86666666666666,3.5,1.8,2018-01-12 10:06:07.487,Session,2018-01-12 11:13:59.520,4.6863,0.0,16,435.40000000000003,38.0,20.4,55.2,0.0,52.8,94.839,220.79999999999998,26,33,,,340.56100000000004,69.0512,0,5.2317,43112.0044,0,132,64,28,5,43112,0,117,77,21,5,4.6863,69.0512,1.7954,0.3205,0.0634,0.0188,0.0022,1.9982,0.3834,0.0807,0.0186,0.0051,1.7776,0.8052,0.3942,0.2146,0.0937,0.0469,0.032,0.017,0.013,1.2739,0.0182,2.2471,2.1601,0.1842,0.0948,0,4072,534.6357,0,0,73,1,0,1,307.7275,Popov,0,9,6,1,0,16,5.2317,GD-2 (morning),43112.46805,Session,43112.42092,94.839, training,1827.9,181.7,35.9,10,1.1,1781.8,192.7,33.1,6.6,1.4,0,0,0,43112.00488,43112.00995,2757.9,303.2,120.4,55.5,23.9,12.8,7.9,4.5,3.5,777.5,5.1,3126.8,891.6,37.5,16.3,0,6.3178,16.7723,False,GD-2,237.5333333333333
2018-01-12 00:00:00.000,Player25,17.45,0.0,0.9,2018-01-12 10:56:31.488,Game-11v11,2018-01-12 11:13:58.656,1.7272,0.0,12,280.40000000000003,0.0,14.2,27.4,0.0,76.9,81.703,146.7,14,12,,,198.69700000000003,98.9826,0,7.8021,43112.00006,0,51,29,9,3,43112,0,46,34,12,2,1.7272,98.9826,0.6533,0.1561,0.0292,0.0068,0.0011,0.6533,0.1693,0.0413,0.0141,0.0027,0.3939,0.3637,0.1779,0.1337,0.0601,0.0312,0.0244,0.0113,0.0079,0.5113,0.0118,0.5787,0.9278,0.139,0.0817,0,1047,204.9956,0,0,43,1,0,1,94.7232,Popov,0,6,5,1,0,12,7.8021,GD-2 (morning),43112.46804,Game-11v11,43112.45592,81.703, training,449.2,71.1,14.3,3.1,0.5,416.2,72.1,15.3,4.6,0.6,0,0,0,43112.00113,43112.00319,483.7,136,53,31.6,13.4,7.6,5.6,2.7,1.9,308.3,3.2,625.8,378.8,28.4,14,0,6.3178,30.2961,False,GD-2,
2018-01-12 00:00:00.000,Player26,29.666666666666668,0.0,1.2,2018-01-12 10:25:05.376,11v1,2018-01-12 10:54:46.080,2.5592,160.5,16,632.3,0.0,23.9,27.0,32.5,66.7,416.079,496.6,16,9,,,216.22099999999995,86.2642,0,6.7257,43112,0,46,30,7,2,43112,0,48,12,10,6,2.5592,86.2642,1.0153,0.1888,0.0446,0.0065,0.0006,1.0665,0.1548,0.0528,0.0164,0.0131,0.6458,0.3672,0.1704,0.1357,0.1232,0.1447,0.0834,0.0518,0.0358,0.7434,0.0577,0.9083,1.0808,0.1539,0.2556,0.1605,1780,300.442,0,0,36,0,0,0,128.999,Roman,0,2,7,6,1,16,6.7257,GD-2 (morning),43112.4547,11v1,43112.43409,416.079, training,793.6,69.7,14.8,2.9,0.2,817.8,60.9,13.2,4.1,2.8,0,0,0,43112.00509,43112.004,1029,137,50.1,30.8,22.5,23.2,13.8,8.8,7,446.9,10.9,1225.9,460.1,31.1,41.3,21.6,8.3378,22.4607,False,GD-2,
2018-01-12 00:00:00.000,Player26,67.86666666666666,3.0,2.0,2018-01-12 10:06:07.487,Session,2018-01-12 11:13:59.520,5.2557,177.0,31,970.4000000000001,32.6,37.8,61.1,45.6,59.9,514.013,703.3000000000001,44,30,,,456.38700000000006,77.4411,0,6.0347,43112.02002,0,102,73,25,5,43112,0,111,39,27,17,5.2557,77.4411,2.043,0.3831,0.1018,0.0206,0.0027,2.1628,0.3537,0.1192,0.0474,0.0214,1.6715,0.7375,0.3471,0.2671,0.1881,0.1863,0.1177,0.0733,0.0481,1.5291,0.0898,2.2784,2.179,0.2842,0.337,0.177,4072,616.6853,0,0,99,0,0,0,294.5404,Roman,0,14,9,7,1,31,6.0347,GD-2 (morning),43112.46805,Session,43112.42092,514.013, training,1799.4,181,42.7,10.2,1.5,1809.2,172.4,36.8,13.6,5.3,0,0,0,43112.00773,43112.01149,2544.8,277.4,105.3,63.4,38.4,33.7,21.3,13.4,9.9,946,18.5,3009.7,926,57.7,54.9,23.8,8.3378,18.2019,True,GD-2,203.59999999999997
2018-01-12 00:00:00.000,Player26,17.45,0.0,0.9,2018-01-12 10:56:31.488,Game-11v11,2018-01-12 11:13:58.656,1.7913,16.5,15,323.99999999999994,0.0,14.1,31.6,11.6,80.7,97.935,199.2,22,19,,,226.06499999999994,102.6518,0,8.3001,43112,0,41,29,16,3,43112,0,48,15,11,11,1.7913,102.6518,0.6601,0.1526,0.0457,0.0127,0.0021,0.6962,0.1357,0.0501,0.0277,0.0083,0.3729,0.3244,0.1582,0.1248,0.0617,0.0381,0.0336,0.0215,0.0123,0.6116,0.032,0.6129,0.9506,0.1299,0.0814,0.0165,1047,218.0716,0,0,52,0,0,0,89.4305,Roman,0,12,2,1,0,15,8.3001,GD-2 (morning),43112.46804,Game-11v11,43112.45592,97.935, training,431.4,64.3,17.5,5.9,1.3,444.4,56.9,14.8,7.9,2.5,0,0,0,43112.00087,43112.00367,426.4,120.6,47.4,29.9,14.7,9.2,7.2,4.6,2.9,376.4,7.6,607.9,396.7,26.5,13.6,2.2,7.7267,29.2674,False,GD-2,
2018-01-12 00:00:00.000,Player26,17.766666666666666,0.0,0.1,2018-01-12 10:06:06.624,Boxes-6v2,2018-01-12 10:23:52.800,0.7636,0.0,0,13.999999999999998,0.0,0.0,3.6,0.0,32.4,0.0,7.4,6,2,,,13.999999999999998,42.9792,0,3.1483,43112.00412,0,15,14,2,0,43112,0,15,12,6,0,0.7636,42.9792,0.2978,0.0415,0.0114,0.0015,0,0.3298,0.0621,0.0163,0.0032,0,0.5173,0.0458,0.0186,0.0066,0.0033,0.0035,0.0006,0,0,0.1679,0,0.6161,0.147,0.0004,0,0,1066,84.2365,0,0,11,0,0,0,68.0623,Roman,0,0,0,0,0,0,3.1483,GD-2 (morning),43112.43325,Boxes-6v2,43112.42091,0, training,483.3,46.5,10.2,1.4,0,461.2,53.3,8.7,1.6,0,0,0,0,43112,43112,915.3,19.7,7.8,2.7,1.2,1.3,0.3,0,0,117.9,0,997.2,68.9,0.1,0,0,4.0267,3.2827,False,GD-2,
2018-01-12 00:00:00.000,Player29,17.45,0.0,0.8,2018-01-12 10:56:31.488,Game-11v11,2018-01-12 11:13:58.656,1.719,9.9,10,269.3,0.0,9.8,28.1,9.3,78.0,62.081,151.89999999999998,18,20,,,207.219,98.5084,0,8.1019,43112.00053,0,69,31,15,5,43112,0,61,26,4,14,1.719,98.5084,0.5791,0.1468,0.0506,0.0152,0.0032,0.6861,0.1674,0.0344,0.0153,0.0209,0.3098,0.3419,0.205,0.1174,0.0602,0.0223,0.0104,0.0184,0.0074,0.5929,0.0332,0.4989,1.0406,0.1174,0.0522,0.0099,1047,212.8542,0,0,78,1,0,1,94.012,Screciu,0,6,3,1,0,10,8.1019,GD-2 (morning),43112.46804,Game-11v11,43112.45592,62.081, training,400.4,79.6,21.4,6,1.3,439.3,75.6,13.3,4.1,5.9,0,0,0,43112.00065,43112.0042,435,129.2,60,30.2,14.3,5.7,2.6,4.7,2.1,355,8.1,582,430.7,24.2,8.6,1.4,6.9712,30.7002,False,GD-2,
2018-01-12 00:00:00.000,Player29,17.766666666666666,0.0,0.1,2018-01-12 10:06:06.624,Boxes-6v2,2018-01-12 10:23:52.800,0.8058,0.0,0,13.100000000000001,0.0,0.0,4.0,0.0,34.4,0.0,8.0,7,4,,,13.100000000000001,45.3545,0,3.3754,43112.01237,0,37,16,2,2,43112,0,16,27,5,2,0.8058,45.3545,0.3087,0.0485,0.0106,0.0027,0.0004,0.3449,0.0623,0.0217,0.0052,0.0007,0.4582,0.0549,0.0142,0.0051,0.0044,0.0006,0.0024,0.0004,0.0002,0.2655,0,0.5813,0.2245,0,0,0,1066,90.3132,0,0,72,0,0,0,74.4905,Screciu,0,0,0,0,0,0,3.3754,GD-2 (morning),43112.43325,Boxes-6v2,43112.42091,0, training,471.6,54.2,9.3,2.3,0.3,461,51.9,12.7,2.6,0.3,0,0,0,43112.00381,43112.00251,851.2,26.1,6.5,2.5,1.8,0.3,1,0.2,0.1,176.5,0,953,113.2,0,0,0,3.94,4.4832,False,GD-2,
2018-01-12 00:00:00.000,Player29,67.86666666666666,3.0,1.6,2018-01-12 10:06:07.487,Session,2018-01-12 11:13:59.520,4.7989,9.9,20,528.9000000000001,32.6,19.0,58.1,23.8,54.8,91.493,282.3,38,38,,,437.4070000000001,70.7108,0,5.5324,43112,0,174,78,25,13,43112,0,139,83,19,19,4.7989,70.7108,1.7652,0.3707,0.0907,0.0259,0.005,1.9633,0.422,0.1026,0.0297,0.0238,1.4679,0.8499,0.4446,0.2466,0.1237,0.0538,0.0241,0.027,0.0162,1.5076,0.0375,2.0238,2.4514,0.2322,0.0816,0.0099,4072,565.351,0,0,228,1,0,1,288.6241,Screciu,0,13,6,1,0,20,5.5324,GD-2 (morning),43112.46805,Session,43112.42092,91.493, training,1782.1,223.9,46.1,12.9,2.7,1729.7,213.9,43.7,10.2,6.9,0,0,0,43112.01014,43112.01383,2550.2,320.4,136.2,65.3,30.7,13.8,6.9,7.2,4.7,927.1,9.6,2985.5,1024.2,47.4,13.6,1.4,6.9712,18.0718,False,GD-2,203.59999999999997
2018-01-12 00:00:00.000,Player29,29.666666666666668,0.0,0.8,2018-01-12 10:25:05.376,11v1,2018-01-12 10:54:46.080,2.1559,0.0,10,246.60000000000005,0.0,8.9,27.1,0.0,56.0,29.412,122.50000000000001,13,14,,,217.18800000000005,72.6702,0,5.61,43112,0,68,31,8,6,43112,0,62,30,10,3,2.1559,72.6702,0.8214,0.1749,0.0294,0.008,0.0014,0.8709,0.1918,0.0465,0.0093,0.0022,0.6087,0.453,0.2254,0.1241,0.0592,0.0309,0.0113,0.0082,0.0085,0.6221,0.0044,0.837,1.1747,0.1148,0.0294,0,1780,250.6204,0,0,78,0,0,0,113.9827,Screciu,0,7,3,0,0,10,5.61,GD-2 (morning),43112.4547,11v1,43112.43409,29.412, training,821.4,89.2,15.4,4.6,1.1,740.9,85.7,17.7,3.5,0.7,0,0,0,43112.00438,43112.0026,1103.9,165.1,69.7,32.6,14.6,7.8,3.3,2.3,2.5,376.9,1.5,1278.9,473.1,23.2,5,0,6.3556,20.5932,False,GD-2,
2018-01-12 00:00:00.000,Player31,17.766666666666666,0.0,0.4,2018-01-12 10:06:06.624,Boxes-6v2,2018-01-12 10:23:52.800,0.9596,0.0,0,31.0,0.0,0.0,10.1,0.0,41.6,0.0,18.6,11,13,,,31.0,54.0103,0,4.1685,43112,0,43,17,13,0,43112,0,27,32,9,2,0.9596,54.0103,0.3543,0.0667,0.0229,0.004,0.0004,0.375,0.0981,0.0295,0.0068,0.0017,0.4798,0.0935,0.0328,0.0124,0.0079,0.0044,0.0023,0.0012,0.0009,0.3225,0.0019,0.6283,0.3259,0.0053,0,0,1066,111.524,0,0,49,3,0,3,109.4787,Vali Constantin,0,0,0,0,0,0,4.1685,GD-2 (morning),43112.43325,Boxes-6v2,43112.42091,0, training,445.9,66.7,18,3.1,0.3,439.1,74.2,15.2,3,0.5,0,0,0,43112.00329,43112.00728,786.2,40.7,13.5,4.9,3.3,1.8,0.8,0.5,0.4,213.3,0.6,908.6,156.3,1.1,0,0,4.9023,7.6548,False,GD-2,
