date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,fromCsv,gdType,rpeTl
2018-05-08 00:00:00.000,Player23,64.31666666666666,0.0,1.6,2018-05-08 10:59:21.695,Session,2018-05-08 12:03:40.319,3.8485,18.3,23,519.5000000000001,0,28.7,40.1,27.1,53.8,102.089,309.09999999999997,36,43,0,0,207.01099999999997,59.837,0,4.7632,0,110,59,25,18,43228,0,101,69,28,8,3.8485,59.837,1.4097,0.2756,0.0983,0.0275,0.0074,1.5333,0.3418,0.1218,0.0235,0.0096,1.3869,0.5317,0.3928,0.2104,0.1036,0.0629,0.0337,0.0276,0.0206,1.0177,0.0607,1.8731,1.5789,0.2944,0.0838,0.0183,3859,573.2655,0,0,57,1,0,1,254.2676,Popa,0,17,5,1,0,23,4.7632,GD-1,43228.50255,Session,43228.45789,102.089, training,1805.2,156.5,45.8,13.9,4.4,1605.9,172.6,44,7.7,2.8,0,0,0,0,0,2763.4,201.5,110.4,52,26.2,15,8.7,7.4,5.4,653.2,15.6,3142.3,639.1,61.1,13.8,2.5,7.7601,13.2787,False,True,GD+3-1,
2018-05-08 00:00:00.000,Player23,29.7,,,2018-05-08 11:18:57.600,10v11,2018-05-08 11:48:40.031,2.3071,18.3,19,408.30000000000007,0,0.0,0.0,0.0,0.0,92.583,236.70000000000002,19,22,0,0,144.11700000000002,77.6789,0,6.2381,0,68,28,14,8,43228,0,57,36,13,6,2.3071,77.6789,0.8441,0.1895,0.0599,0.0132,0.0027,0.8962,0.2116,0.0687,0.0141,0.0071,0.5715,0.4206,0.3239,0.1716,0.0888,0.0514,0.0247,0.0196,0.015,0.5829,0.0372,0.8059,1.1638,0.2448,0.0743,0.0183,1782,346.8069,0,0,34,1,0,1,126.6686,Popa,0,13,5,1,0,19,6.2381,GD-1,43228.49213,10v11,43228.4715,92.583, training,839.5,86,24.2,6,1.1,709.2,87.5,22.7,4.2,2.1,0,0,0,0,0,1082.6,154.7,88.2,41.2,21.5,11.8,6.4,4.6,3.8,359.3,8.4,1263,453.9,50.9,12.2,2.5,7.7601,22.5245,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player23,16.966666666666665,,,2018-05-08 11:00:10.080,Boxes-5v2,2018-05-08 11:17:07.872,0.8201,0.0,0,22.4,0,0.0,0.0,0.0,0.0,0.0,15.8,8,8,0,0,15.8,48.3352,0,3.6643,0,36,22,4,4,43228,0,37,21,8,0,0.8201,48.3352,0.3084,0.0504,0.0129,0.0046,0.0013,0.3412,0.0792,0.0188,0.0033,0,0.4204,0.0534,0.0273,0.0066,0.004,0.0045,0.0018,0.0016,0.001,0.2964,0.0029,0.5797,0.2353,0.005,0,0,1018,116.3326,0,0,11,0,0,0,71.9173,Popa,0,0,0,0,0,0,3.6643,GD-1,43228.47023,Boxes-5v2,43228.45845,0, training,443,49.8,10.7,3.5,1,437.7,61.1,9.8,1.3,0,0,0,0,0,0,774.3,25.3,10,2.9,1.5,1.3,0.6,0.7,0.4,199.8,1.1,900.5,116.3,1.1,0,0,4.3734,4.863,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player25,64.31666666666666,0.0,1.7,2018-05-08 10:59:21.695,Session,2018-05-08 12:03:40.319,3.6401,25.8,18,562.0999999999999,0,28.3,42.0,30.1,50.9,181.266,357.9,41,46,0,0,176.634,56.5964,0,4.5189,0,85,57,33,13,43228,0,64,67,28,13,3.6401,56.5964,1.3096,0.2565,0.0934,0.0274,0.008,1.4643,0.3226,0.1137,0.0342,0.0102,1.412,0.5042,0.3359,0.2042,0.1416,0.0783,0.0367,0.0263,0.0215,0.8258,0.0535,1.8078,1.4194,0.2316,0.1555,0.0258,3859,531.3461,0,0,81,1,0,1,281.2202,Popov,0,10,7,1,0,18,4.5189,GD-1,43228.50255,Session,43228.45789,181.266, training,1819.2,165.3,46.8,15.8,4.6,1578.2,169.1,44.3,12.4,3,0,0,0,0,0,2903.5,187.1,98.2,50.2,32.3,18.6,9.9,6.3,5.3,534.1,13.2,3217.7,564.4,47.4,25.6,3.6,7.649,12.1958,False,True,GD+3-1,
2018-05-08 00:00:00.000,Player25,16.966666666666665,,,2018-05-08 11:00:10.080,Boxes-5v2,2018-05-08 11:17:07.872,0.6995,0.0,0,20.3,0,0.0,0.0,0.0,0.0,0.0,12.700000000000001,10,5,0,0,12.700000000000001,41.2298,0,3.1507,0,20,15,3,2,43228,0,17,20,7,3,0.6995,41.2298,0.2539,0.0396,0.0152,0.0036,0.0016,0.2903,0.0698,0.0198,0.0051,0.0006,0.4483,0.0487,0.0191,0.0076,0.0035,0.0036,0.0013,0.0015,0.0011,0.1632,0.0017,0.5459,0.1536,0,0,0,1018,97.729,0,0,13,0,0,0,85.2906,Popov,0,0,0,0,0,0,3.1507,GD-1,43228.47023,Boxes-5v2,43228.45845,0, training,448.9,54.1,11.7,3.1,1.2,426,59,11.2,2.4,0.3,0,0,0,0,0,866.5,20.5,7.3,3,1.7,1.4,0.6,0.6,0.6,115,0.7,948.2,69.7,0,0,0,4.2134,3.7332,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player25,14.1,,,2018-05-08 11:49:52.608,Set-pieces,2018-05-08 12:03:57.600,0.6056,0.0,1,47.99999999999999,0,0.0,0.0,0.0,0.0,6.492,34.99999999999999,9,14,0,0,28.507999999999992,42.9526,0,3.3582,0,11,4,8,6,43228,0,7,7,6,3,0.6056,42.9526,0.2211,0.0275,0.0135,0.0061,0.0034,0.2656,0.0422,0.0159,0.008,0.0023,0.2809,0.0504,0.0319,0.013,0.0124,0.0058,0.0031,0.0027,0.0043,0.1944,0.0067,0.374,0.2152,0.01,0.0065,0,846,86.5584,0,0,13,0,0,0,53.7297,Popov,0,1,0,0,0,1,3.3582,GD-1,43228.50275,Set-pieces,43228.49297,6.492, training,409.2,20.2,6.6,4.6,1.9,369.1,24.2,6.2,2.8,0.8,0,0,0,0,0,675,19.2,9.3,4,4,2,1.1,0.9,1.1,126.8,2.2,746.1,96.3,2.1,1.1,0,6.2223,5.9603,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player25,29.7,,,2018-05-08 11:18:57.600,10v11,2018-05-08 11:48:40.031,2.2578,25.8,17,492.8,0,0.0,0.0,0.0,0.0,174.774,309.5,22,26,0,0,134.726,76.0213,0,6.2096,0,53,38,21,5,43228,0,40,39,15,7,2.2578,76.0213,0.7987,0.1879,0.0645,0.0169,0.003,0.8728,0.2078,0.0779,0.021,0.0073,0.6054,0.4016,0.2845,0.1833,0.1255,0.0689,0.0323,0.0221,0.0156,0.4736,0.0451,0.8104,1.0511,0.2216,0.149,0.0258,1782,337.2932,0,0,55,1,0,1,136.1208,Popov,0,9,7,1,0,17,6.2096,GD-1,43228.49213,10v11,43228.4715,174.774, training,799.6,88.9,28.3,7.6,1.5,737.3,83.3,26.8,7.2,1.9,0,0,0,0,0,1148.3,145.9,81.4,43.1,26.5,15.2,8.2,4.8,3.4,295.3,10.3,1308.8,400.2,45.3,24.5,3.6,7.649,21.3308,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player27,29.7,,,2018-05-08 11:18:57.600,10v11,2018-05-08 11:48:40.031,1.9089,2.8,9,311.20000000000005,0,0.0,0.0,0.0,0.0,54.939,180.0,25,16,0,0,125.061,64.2714,0,5.1629,0,47,33,15,1,43228,0,46,25,21,4,1.9089,64.2714,0.682,0.165,0.0559,0.0115,0.0005,0.7241,0.1827,0.0619,0.0229,0.0025,0.6108,0.3748,0.2467,0.1312,0.0662,0.0368,0.026,0.0192,0.0119,0.3654,0.0199,0.7396,0.9539,0.1604,0.0521,0.0028,1782,230.9438,0,0,156,1,0,1,118.871,Rossi,0,6,3,0,0,9,5.1629,GD-1,43228.49213,10v11,43228.4715,54.939, training,843.5,75.3,22.7,4.9,0.3,734.6,72,21.1,7.3,0.8,0,0,0,0,0,1277.3,137.1,70.2,32.8,16.4,9.5,6.2,5,3.2,219.8,5,1379.5,361.1,32.9,8.6,0.4,6.9601,18.3506,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player27,64.31666666666666,0.0,1.0,2018-05-08 10:59:21.695,Session,2018-05-08 12:03:40.319,2.9622,2.8,11,354.1,0,12.6,25.1,17.2,38.8,54.939,206.09999999999997,34,24,0,0,151.16099999999997,46.0567,0,3.5748,0,70,47,21,3,43228,0,64,36,28,6,2.9622,46.0567,1.1011,0.2141,0.0724,0.0146,0.0006,1.2001,0.2484,0.0784,0.0293,0.0032,1.3109,0.4524,0.2854,0.148,0.0814,0.0423,0.0296,0.0205,0.0122,0.5594,0.0201,1.5362,1.192,0.179,0.0521,0.0028,3859,346.1586,0,0,202,2,0,2,220.9124,Rossi,0,8,3,0,0,11,3.5748,GD-1,43228.50255,Session,43228.45789,54.939, training,1854.6,122.3,33.9,6.9,0.4,1681,120,28.4,10.1,1.1,0,0,0,0,0,3166.9,168,82.8,37.7,21.5,11.3,7.4,5.6,3.3,349.1,5.1,3348.3,464.6,36.8,8.6,0.4,6.9601,10.1744,False,True,GD+3-1,
2018-05-08 00:00:00.000,Player27,16.966666666666665,,,2018-05-08 11:00:10.080,Boxes-5v2,2018-05-08 11:17:07.872,0.5751,0.0,0,14.100000000000001,0,0.0,0.0,0.0,0.0,0.0,10.4,4,5,0,0,10.4,33.8966,0,2.4859,0,17,8,4,1,43228,0,12,8,3,1,0.5751,33.8966,0.2195,0.0285,0.0095,0.002,0,0.2624,0.0399,0.0103,0.0028,0.0003,0.3633,0.0484,0.0188,0.0037,0.0053,0.002,0.0019,0.0009,0.0003,0.1305,0,0.43,0.1438,0.0014,0,0,1018,63.5011,0,0,34,1,0,1,65.3264,Rossi,0,0,0,0,0,0,2.4859,GD-1,43228.47023,Boxes-5v2,43228.45845,0, training,472.8,32.5,7.2,1.3,0,464,34.1,4.6,1.3,0.1,0,0,0,0,0,898.1,19.3,6.7,1.4,2.2,0.7,0.6,0.4,0.1,88.4,0,953,64.6,0.3,0,0,4.3978,3.4876,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player27,14.1,,,2018-05-08 11:49:52.608,Set-pieces,2018-05-08 12:03:57.600,0.4074,0.0,1,20.5,0,0.0,0.0,0.0,0.0,0.0,10.499999999999998,4,2,0,0,10.499999999999998,28.893,0,2.0658,0,6,6,2,0,43228,0,6,3,3,1,0.4074,28.893,0.1711,0.0154,0.0066,0.0007,0,0.1841,0.0216,0.0055,0.0022,0.0004,0.2829,0.0276,0.0151,0.01,0.0066,0.0021,0.0018,0,0,0.0613,0,0.3111,0.0853,0.011,0,0,846,43.8369,0,0,11,0,0,0,30.6219,Rossi,0,1,0,0,0,1,2.0658,GD-1,43228.50275,Set-pieces,43228.49297,0, training,406,12.6,3.7,0.5,0,406.9,12.4,2.4,0.9,0.2,0,0,0,0,0,784.4,11,4.8,2.7,2,0.8,0.6,0,0,39.3,0,807.1,36.2,2.3,0,0,5.0845,3.0984,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player28,16.966666666666665,,,2018-05-08 11:00:10.080,Boxes-5v2,2018-05-08 11:17:07.872,0.8039,0.0,1,37.5,0,0.0,0.0,0.0,0.0,0.0,27.099999999999998,15,13,0,0,27.099999999999998,47.3815,0,3.7687,0,30,23,8,5,43228,0,18,21,10,5,0.8039,47.3815,0.2724,0.0562,0.0218,0.0069,0.0024,0.3284,0.0786,0.0261,0.0082,0.0028,0.3985,0.0672,0.0351,0.0104,0.0069,0.0068,0.0031,0.0023,0.0012,0.2655,0.0068,0.5269,0.2569,0.0201,0,0,1018,96.2676,0,0,35,0,0,0,75.4112,Santos,0,1,0,0,0,1,3.7687,GD-1,43228.47023,Boxes-5v2,43228.45845,0, training,437.5,58,15.4,4.3,1.5,425.9,57.5,13.1,3.5,1.2,0,0,0,0,0,784.6,30.2,12.1,4.2,2.5,2.2,1,0.9,0.6,177.4,2.2,889,124.7,4.2,0,0,4.8934,5.9141,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player28,29.7,,,2018-05-08 11:18:57.600,10v11,2018-05-08 11:48:40.031,2.6732,0.0,23,609.8,0,0.0,0.0,0.0,0.0,98.288,319.2,32,28,0,0,220.91199999999998,90.0053,0,7.4391,0,71,54,21,7,43228,0,76,41,22,10,2.6732,90.0053,0.9157,0.2614,0.0813,0.0156,0.0025,0.9961,0.285,0.0812,0.0259,0.0084,0.4825,0.542,0.473,0.2906,0.1266,0.0655,0.036,0.0296,0.0143,0.5658,0.0472,0.6845,1.5529,0.3375,0.0983,0,1782,332.7659,0,0,154,0,0,0,141.1058,Santos,0,17,3,2,1,23,7.4391,GD-1,43228.49213,10v11,43228.4715,98.288, training,827.4,103.5,30.8,6.9,1.2,676,101.9,24.3,7.8,2.7,0,0,0,0,0,974.8,189.6,128.7,70.6,30.8,16.2,8.9,7.8,3.6,340.2,11.3,1128.4,568.3,69.1,16.7,0,6.4756,29.7167,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player28,64.31666666666666,0.0,1.9,2018-05-08 10:59:21.695,Session,2018-05-08 12:03:40.319,4.0737,0.0,26,691.9,0,25.8,46.0,0.0,54.6,105.333,374.4,50,48,0,0,269.067,63.3383,0,5.1303,0,111,84,35,13,43228,0,105,68,35,15,4.0737,63.3383,1.4103,0.3467,0.1146,0.0276,0.0054,1.5956,0.4055,0.1191,0.0377,0.0112,1.2376,0.6615,0.5379,0.3175,0.1417,0.0782,0.0429,0.0336,0.0194,0.9448,0.0586,1.6317,1.9637,0.373,0.1053,0,3859,496.8047,0,0,199,0,0,0,255.1204,Santos,0,20,3,2,1,26,5.1303,GD-1,43228.50255,Session,43228.45789,105.333, training,1838.6,181.1,52.1,14,2.9,1529.4,182.5,41.8,12.5,3.9,0,0,0,0,0,2699.8,240.6,149.6,79.3,35.7,20.1,11.2,9.2,5.4,593.1,14.8,3008.1,756.3,76.5,17.9,0,6.4756,16.487,False,True,GD+3-1,
2018-05-08 00:00:00.000,Player28,14.1,,,2018-05-08 11:49:52.608,Set-pieces,2018-05-08 12:03:57.600,0.5478,0.0,2,44.3,0,0.0,0.0,0.0,0.0,7.045,28.000000000000004,3,7,0,0,20.955000000000005,38.8512,0,2.9558,0,9,6,6,1,43228,0,11,6,3,0,0.5478,38.8512,0.2023,0.0281,0.0112,0.0051,0.0005,0.2444,0.0409,0.0118,0.0036,0,0.3145,0.0506,0.0285,0.0163,0.0082,0.0059,0.0037,0.0017,0.0039,0.11,0.0046,0.3774,0.1479,0.0155,0.007,0,846,62.7295,0,0,8,0,0,0,34.1546,Santos,0,2,0,0,0,2,2.9558,GD-1,43228.50275,Set-pieces,43228.49297,7.045, training,426.4,18.8,5.7,2.8,0.2,363.8,22.4,4.4,1.2,0,0,0,0,0,0,731,20.1,8.2,4.4,2.4,1.7,1.3,0.5,1.2,73.6,1.3,780.6,60.7,3.2,1.2,0,6.0712,5.2501,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player29,14.1,,,2018-05-08 11:49:52.608,Set-pieces,2018-05-08 12:03:57.600,0.5655,0.0,1,34.800000000000004,0,0.0,0.0,0.0,0.0,0.0,25.0,3,3,0,0,25.0,40.1067,0,3.0217,0,12,11,3,0,43228,0,11,9,3,0,0.5655,40.1067,0.2067,0.0311,0.0154,0.0023,0,0.2527,0.0415,0.0135,0.0023,0,0.3205,0.0396,0.0388,0.0098,0.0082,0.0079,0.0036,0.0038,0.0002,0.1318,0.0013,0.3904,0.1625,0.0126,0,0,846,67.8016,0,0,14,0,0,0,50.6606,Screciu,0,1,0,0,0,1,3.0217,GD-1,43228.50275,Set-pieces,43228.49297,0, training,386.4,21.8,9.2,1.2,0,398.6,22.6,5,0.8,0,0,0,0,0,0,719.6,16.2,11.8,2.9,2.6,2.7,1.2,1,0.1,87.1,0.4,774.9,68.1,2.6,0,0,5.3556,5.1798,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player29,64.31666666666666,0.0,1.6,2018-05-08 10:59:21.695,Session,2018-05-08 12:03:40.319,3.6429,39.6,22,548.9000000000001,0,29.7,31.9,34.1,51.1,155.614,347.7,40,27,0,0,192.08599999999998,56.6399,0,4.5347,0,105,73,19,8,43228,0,85,72,27,13,3.6429,56.6399,1.2833,0.3031,0.1041,0.0212,0.004,1.4094,0.3559,0.1128,0.0324,0.0168,1.3071,0.5055,0.3266,0.2012,0.1279,0.0698,0.0445,0.0293,0.0215,0.9548,0.0547,1.7253,1.5265,0.2355,0.116,0.0396,3859,464.2212,0,0,291,6,0,6,301.5721,Screciu,0,14,6,2,0,22,4.5347,GD-1,43228.50255,Session,43228.45789,155.614, training,1768.1,167.8,51.8,10.6,2.2,1627.7,174.5,41,10.6,4.5,0,0,0,0,0,2827.2,196.4,97.1,50,31.2,17.4,10.7,6.8,4.8,604.9,12.3,3157,628.9,48.5,19.2,5.2,8.4223,12.7423,False,True,GD+3-1,
2018-05-08 00:00:00.000,Player29,29.7,,,2018-05-08 11:18:57.600,10v11,2018-05-08 11:48:40.031,2.2505,39.6,21,492.9,0,0.0,0.0,0.0,0.0,155.614,307.20000000000005,31,18,0,0,151.58600000000004,75.7742,0,6.2881,0,63,47,11,7,43228,0,53,39,19,12,2.2505,75.7742,0.7787,0.2207,0.0719,0.0148,0.0038,0.8016,0.2399,0.0766,0.0268,0.0158,0.5148,0.4048,0.2671,0.1857,0.1131,0.059,0.038,0.0247,0.0202,0.571,0.0522,0.7277,1.1456,0.2216,0.116,0.0396,1782,297.3487,0,0,230,4,0,4,154.6318,Screciu,0,13,6,2,0,21,6.2881,GD-1,43228.49213,10v11,43228.4715,155.614, training,813.3,93.6,29.1,6.5,2,706.5,93.7,25.2,8.3,4.2,0,0,0,0,0,1093.4,151.1,77.3,44.6,26,13.7,8.3,5.5,4.3,346.8,11.4,1257.5,454.9,45.6,19.2,5.2,8.4223,22.3519,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player29,16.966666666666665,,,2018-05-08 11:00:10.080,Boxes-5v2,2018-05-08 11:17:07.872,0.7518,0.0,0,21.1,0,0.0,0.0,0.0,0.0,0.0,15.399999999999999,6,6,0,0,15.399999999999999,44.3124,0,3.3595,0,28,14,5,1,43228,0,20,23,5,1,0.7518,44.3124,0.2668,0.0482,0.0163,0.004,0.0002,0.3196,0.0701,0.0223,0.0033,0.001,0.4242,0.0538,0.019,0.0057,0.0064,0.0029,0.0029,0.0009,0.0011,0.2337,0.0012,0.551,0.1995,0.0013,0,0,1018,90.7101,0,0,47,2,0,2,87.9706,Screciu,0,0,0,0,0,0,3.3595,GD-1,43228.47023,Boxes-5v2,43228.45845,0, training,437.8,49.6,12.8,2.8,0.2,447.2,55,10.6,1.5,0.3,0,0,0,0,0,816.8,26,7.3,2.5,2.5,1,1.2,0.3,0.4,159.3,0.5,920.5,97,0.3,0,0,4.3023,4.3034,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player32,14.1,,,2018-05-08 11:49:52.608,Set-pieces,2018-05-08 12:03:57.600,0.5041,5.0,1,53.8,0,0.0,0.0,0.0,0.0,15.679,41.99999999999999,7,6,0,0,26.32099999999999,35.7516,0,2.8309,0,7,7,1,5,43228,0,5,6,5,2,0.5041,35.7516,0.2012,0.0261,0.0108,0.0033,0.0034,0.198,0.0326,0.0174,0.0074,0.0039,0.3237,0.027,0.0245,0.0118,0.0095,0.0086,0.0056,0.0036,0.0025,0.075,0.0122,0.3681,0.103,0.0173,0.0107,0.005,846,59.2751,0,0,22,0,0,0,41.0869,Zlatinski,0,1,0,0,0,1,2.8309,GD-1,43228.50275,Set-pieces,43228.49297,15.679, training,439.6,19.9,4.5,1.9,2.3,343.4,23.9,6.9,2.3,0.9,0,0,0,0,0,762.4,10.5,7.2,3,2.5,2.1,1.2,0.7,0.6,51.9,3.5,798.6,41,3.6,1.7,0.7,7.0267,4.009,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player32,16.966666666666665,,,2018-05-08 11:00:10.080,Boxes-5v2,2018-05-08 11:17:07.872,0.8614,0.0,0,29.5,0,0.0,0.0,0.0,0.0,0.0,20.699999999999996,8,13,0,0,20.699999999999996,50.7708,0,3.8733,0,37,20,9,4,43228,0,22,24,6,2,0.8614,50.7708,0.3018,0.06,0.0165,0.0061,0.0009,0.3685,0.0806,0.0219,0.0037,0.0014,0.4374,0.0607,0.0296,0.0088,0.0067,0.0055,0.0023,0.0017,0.0019,0.3043,0.0026,0.5908,0.2656,0.005,0,0,1018,97.5374,0,0,26,0,0,0,77.8734,Zlatinski,0,0,0,0,0,0,3.8733,GD-1,43228.47023,Boxes-5v2,43228.45845,0, training,418.3,59.7,12,3.9,0.8,449.7,60.2,11.1,1.7,0.4,0,0,0,0,0,767.2,26.8,10.4,3.5,2.9,1.8,1,0.7,0.7,201.9,0.9,889.4,127.3,1.1,0,0,4.3978,6.4256,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player32,29.7,,,2018-05-08 11:18:57.600,10v11,2018-05-08 11:48:40.031,2.2466,4.2,17,414.4,0,0.0,0.0,0.0,0.0,49.818,247.0,21,23,0,0,197.18200000000002,75.642,0,6.1797,0,56,52,17,6,43228,0,54,54,14,7,2.2466,75.642,0.8049,0.2251,0.0609,0.012,0.0022,0.7844,0.2389,0.088,0.0254,0.0047,0.662,0.4604,0.3165,0.1674,0.098,0.0568,0.0342,0.0243,0.0131,0.3934,0.0206,0.7746,1.2087,0.2135,0.0456,0.0042,1782,272.4807,0,0,78,0,0,0,137.6211,Zlatinski,0,13,3,1,0,17,6.1797,GD-1,43228.49213,10v11,43228.4715,49.818, training,840.1,92.8,25.4,6.3,1.4,678.7,98.9,30.6,7.1,1.2,0,0,0,0,0,1194.2,166.2,89,42.9,25.9,14.8,8.9,5.6,3.3,226.4,5.3,1285.2,444.7,44.5,7.5,0.6,6.9978,23.7475,False,True,GD+3-1,0.0
2018-05-08 00:00:00.000,Player32,64.31666666666666,0.0,1.4,2018-05-08 10:59:21.695,Session,2018-05-08 12:03:40.319,3.7019,9.2,18,497.90000000000003,0,19.1,39.4,21.6,49.2,65.497,309.90000000000003,36,42,0,0,244.40300000000002,57.5567,0,4.5917,0,101,79,27,15,43228,0,81,84,25,11,3.7019,57.5567,1.3506,0.314,0.0884,0.0214,0.0065,1.3939,0.3533,0.1273,0.0366,0.0099,1.5031,0.549,0.3713,0.188,0.1145,0.0708,0.0421,0.0296,0.0175,0.7805,0.0354,1.8201,1.5804,0.2358,0.0563,0.0092,3859,438.2926,0,0,126,0,0,0,265.5336,Zlatinski,0,14,3,1,0,18,4.5917,GD-1,43228.50255,Session,43228.45789,65.497, training,1804.6,175.6,42.1,12.1,4.5,1573,184.7,48.6,11.1,2.5,0,0,0,0,0,2929.6,204.1,106.9,49.5,31.4,18.7,11.1,7,4.6,486.2,9.7,3184.3,614.8,49.2,9.2,1.3,7.0267,13.5586,False,True,GD+3-1,
