date,PlayerId,rpe,totalDistance,sprintDistance,highspeedRunningDistance,powerDistance,highPowerDistance,highIntensityAcceleration,highIntensityDeceleration,explosiveDistance,averageMetabolicPower,distancePerMinute,duration,rpeTl,powerPlays,splitName
2017-07-26T00:00:00.000Z,Player8,0,0.7732,0,7.994,54.5,28.299999999999997,5,4,46.506,4.7337,62.6071,12.35,,2,Warm-up
2017-07-26T00:00:00.000Z,Player1,0,0.5065,0,3.984,44.8,25.200000000000003,7,2,40.815999999999995,2.7946,37.1053,13.65,,1,Set-pieces
2017-07-26T00:00:00.000Z,Player14,0,2.2428,44.699999999999996,181.266,467.2,310.20000000000005,35,31,285.93399999999997,6.1728,74.4303,30.133333333333333,,17,Preparation-to the
2017-07-26T00:00:00.000Z,Player11,0,0.7026,0,20.134,94.7,44,9,7,74.566,4.5761,56.891,12.35,,2,Warm-up
2017-07-26T00:00:00.000Z,Player3,0,0.0865,0,0,0,0,0,0,0,0.4233,6.3366,13.65,,0,Set-pieces
2017-07-26T00:00:00.000Z,Player10,0,0.6734,0,0,30.200000000000003,13.5,2,3,30.200000000000003,3.7563,49.3339,13.65,,1,Set-pieces
2017-07-26T00:00:00.000Z,Player4,3,4.0781,16.299999999999997,137.918,742.4999999999999,404.2,40,28,604.5819999999999,5.4349,68.635,59.416666666666664,,26,Session
2017-07-26T00:00:00.000Z,Player5,0,0.7075,0,31.03,92.5,57.60000000000001,5,5,61.47,4.5153,57.2891,12.35,,2,Warm-up
2017-07-26T00:00:00.000Z,Player2,0,2.173,118.9,270.882,576.6,437.99999999999994,21,29,305.718,6.1362,72.1118,30.133333333333333,,24,Preparation-to the
2017-07-26T00:00:00.000Z,Player7,0,0.2171,0,0,0,0,0,0,0,1.0668,15.9034,13.65,,0,Set-pieces
2017-07-26T00:00:00.000Z,Player13,0,2.2779,0,113.784,383.2,224.49999999999994,22,13,269.416,5.9334,75.5955,30.133333333333333,,15,Preparation-to the
2017-07-26T00:00:00.000Z,Player7,0,0.6906,2.1,44.475,114.7,80.49999999999999,6,7,70.225,4.4778,55.9194,12.35,,2,Warm-up
2017-07-26T00:00:00.000Z,Player10,2,3.8512,17.2,124.996,601.1,337.90000000000003,20,33,476.10400000000004,5.1548,64.8161,59.416666666666664,,24,Session
2017-07-26T00:00:00.000Z,Player6,0,0.5923,6.5,18.508,67.60000000000001,43.5,9,6,49.09200000000001,3.3758,43.3934,13.65,,3,Set-pieces
2017-07-28T00:00:00.000Z,Player13,3,3.8575,28.1,559.966,944.5999999999999,656.6,71,16,384.6339999999999,5.1902,64.8687,59.46666666666667,,21,Session
2017-07-28T00:00:00.000Z,Player3,0,0.7784,0,0,48.800000000000004,33.099999999999994,14,4,48.800000000000004,4.4976,56.3357,13.816666666666666,,0,Passing-drill squa
2017-07-28T00:00:00.000Z,Player13,0,0.7728,0,0,73.80000000000001,45.599999999999994,29,2,73.80000000000001,4.6533,55.9302,13.816666666666666,,0,Passing-drill squa
2017-07-28T00:00:00.000Z,Player10,0,0.7334,0,0,41.400000000000006,22.700000000000003,14,1,41.400000000000006,4.2493,53.0773,13.816666666666666,,0,Passing-drill squa
2017-07-28T00:00:00.000Z,Player9,0,0.6493,0,0,50.800000000000004,21.800000000000004,13,0,50.800000000000004,3.7911,46.9974,13.816666666666666,,0,Passing-drill squa
2017-07-28T00:00:00.000Z,Player3,2,2.5136,180.79999999999998,306.89,471.00000000000006,402.8,33,22,164.11000000000007,4.6402,55.7967,45.05,,14,Session
2017-07-28T00:00:00.000Z,Player12,0,1.1972,40,229.047,342.40000000000003,289.4,18,11,113.35300000000004,6.0674,70.2874,17.033333333333335,,14,Finalisation
2017-07-28T00:00:00.000Z,Player3,0,1.2586,180.79999999999998,306.89,407.59999999999997,359.40000000000003,12,11,100.70999999999998,6.5124,73.8901,17.033333333333335,,14,Finalisation
2017-07-28T00:00:00.000Z,Player12,3,2.5184,40,229.047,459.9,371.29999999999995,64,27,230.85299999999998,4.7633,55.9016,45.05,,14,Session
2017-07-28T00:00:00.000Z,Player12,0,0.8736,0,0,91.6,64.9,31,4,91.6,5.4388,63.2294,13.816666666666666,,0,Passing-drill squa
2017-07-28T00:00:00.000Z,Player5,0,0.7203,0,0,32.300000000000004,16.8,12,0,32.300000000000004,4.0808,52.1353,13.816666666666666,,0,Passing-drill squa
2017-07-28T00:00:00.000Z,Player13,0,1.2259,28.1,255.303,375.90000000000003,313.40000000000003,15,4,120.59700000000004,5.9198,71.968,17.033333333333335,,14,Finalisation
2017-07-28T00:00:00.000Z,Player5,0,1.0525,5.6,170.318,268.6,209,13,9,98.28200000000001,5.1435,61.7913,17.033333333333335,,13,Finalisation
2017-07-28T00:00:00.000Z,Player10,0,1.0394,3.5,173.938,304.7,223.10000000000002,11,14,130.762,5.0568,61.0233,17.033333333333335,,13,Finalisation
2017-07-28T00:00:00.000Z,Player5,2,2.216,5.6,183.457,326.5,247.50000000000003,31,17,143.043,3.9368,49.1897,45.05,,14,Session
2017-07-28T00:00:00.000Z,Player9,3,2.2195,47.9,404,581.0000000000001,442.5,21,5,177.0000000000001,4.6634,60.5046,36.68333333333333,,8,Session
2017-07-28T00:00:00.000Z,Player10,3,2.1906,3.5,187.557,379.90000000000003,265.7,33,22,192.34300000000005,3.9221,48.625,45.05,,14,Session
2017-07-29T00:00:00.000Z,Player1,0,0.6034,0,12.478,71.60000000000001,30.799999999999997,0,1,59.12200000000001,6.761,89.3948,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player13,3,3.9023,0,48.769,478.99999999999994,253.5,30,12,430.23099999999994,5.6722,72.6677,53.7,,15,Session
2017-07-29T00:00:00.000Z,Player7,0,3.4118,37.6,274.192,722.3999999999999,473.9000000000001,38,47,448.20799999999986,6.726,82.0799,41.56666666666667,,30,Preparation-to the
2017-07-29T00:00:00.000Z,Player3,2,3.8705,1.4,113.008,597.7,306.49999999999994,17,22,484.69200000000006,5.6237,72.0757,53.7,,22,Session
2017-07-29T00:00:00.000Z,Player4,0,4.0942,3.7,128.552,771.4,406.80000000000007,26,32,642.848,7.9297,98.4977,41.56666666666667,,27,Preparation-to the
2017-07-29T00:00:00.000Z,Player2,0,0.4901,0,9.032,68.1,29.399999999999995,1,2,59.068,5.5161,72.6139,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player6,3,3.9071,12.7,139.478,600.8,340.9,16,29,461.32199999999995,5.6434,72.7588,53.7,,21,Session
2017-07-29T00:00:00.000Z,Player12,0,0.6263,0,31.285,88.79999999999998,45.3,5,3,57.514999999999986,7.1751,92.7905,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player18,0,2.8377,13.799999999999999,31.075,247.70000000000005,128.3,7,9,216.62500000000006,5.2102,68.2691,41.56666666666667,,9,Preparation-to the
2017-07-29T00:00:00.000Z,Player14,0,2.9268,3.5,134.13,537.8,324.69999999999993,32,35,403.66999999999996,5.7376,70.4119,41.56666666666667,,29,Preparation-to the
2017-07-29T00:00:00.000Z,Player8,0,0.5841,0,9.829,58.2,28.299999999999997,0,3,48.371,6.5761,86.5283,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player18,0,0.4358,0,0,13,6.699999999999999,1,1,13,4.6964,64.5587,6.75,,0,Warm-up
2017-07-29T00:00:00.000Z,Player1,0,2.9551,13.899999999999999,58.059,370.49999999999994,191.59999999999997,13,10,312.4409999999999,5.5032,71.0936,41.56666666666667,,14,Preparation-to the
2017-07-29T00:00:00.000Z,Player13,0,0.6116,0,5.634,74.60000000000001,35.800000000000004,6,1,68.96600000000001,7.1413,90.6079,6.75,,1,Warm-up
2017-07-29T00:00:00.000Z,Player11,0,3.9696,46.800000000000004,275.757,933.3999999999999,558,26,51,657.6429999999998,7.7474,95.4984,41.56666666666667,,34,Preparation-to the
2017-07-29T00:00:00.000Z,Player5,0,0.5765,0,6.192,82.60000000000001,41.29999999999999,0,4,76.40800000000002,6.6318,85.4,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player10,0,0.555,0,6.832,58.5,30.999999999999996,0,6,51.668,6.2528,82.2206,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player6,0,0.5365,0,10.021,48.10000000000001,22,0,1,38.07900000000001,5.962,79.4772,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player2,0.5,3.4224,2.8,99.463,553.6999999999999,294.59999999999997,17,23,454.23699999999997,5.0112,63.7325,53.7,,20,Session
2017-07-29T00:00:00.000Z,Player7,0,0.5798,0,26.922,85.7,50.1,2,2,58.778000000000006,6.6948,85.8899,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player8,3,4.2095,107,394.499,1014.8999999999999,681.9,33,50,620.4009999999998,6.5325,78.3889,53.7,,40,Session
2017-07-29T00:00:00.000Z,Player14,0,0.5465,0,1.676,48.2,19.299999999999997,2,2,46.524,6.0117,80.9658,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player10,0,3.4205,0,95.882,546.4,293.2,22,47,450.518,6.7184,82.2892,41.56666666666667,,22,Preparation-to the
2017-07-29T00:00:00.000Z,Player6,0,3.2806,12.7,129.456,552.3000000000001,318.90000000000003,16,28,422.84400000000005,6.1805,78.9228,41.56666666666667,,19,Preparation-to the
2017-07-29T00:00:00.000Z,Player5,3,3.9769,0,139.781,603.6,336.49999999999994,14,25,463.819,5.7617,74.0569,53.7,,22,Session
2017-07-29T00:00:00.000Z,Player3,0,3.1565,1.4,90.869,513.3,260.9,16,19,422.4309999999999,5.9586,75.9378,41.56666666666667,,19,Preparation-to the
2017-07-29T00:00:00.000Z,Player7,4,4.1083,37.6,301.114,808.2,524.1,40,49,507.08600000000007,6.1894,76.504,53.7,,32,Session
2017-07-29T00:00:00.000Z,Player13,0,3.1859,0,43.135,403.8999999999999,217.4,24,11,360.76499999999993,6.0041,76.6467,41.56666666666667,,14,Preparation-to the
2017-07-29T00:00:00.000Z,Player1,3,3.6566,13.899999999999999,70.537,443.2999999999999,223,13,11,372.7629999999999,5.2367,68.0923,53.7,,16,Session
2017-07-29T00:00:00.000Z,Player3,0,0.6131,0,22.139,84.49999999999999,45.6,1,3,62.36099999999999,7.0603,90.8302,6.75,,3,Warm-up
2017-07-29T00:00:00.000Z,Player11,0,0.5744,0,16.482,89.49999999999999,46.50000000000001,4,4,73.01799999999999,6.6988,85.1004,6.75,,2,Warm-up
2017-07-29T00:00:00.000Z,Player10,3,4.1118,0,102.715,605.1999999999999,324.5,22,53,502.4849999999999,6.1555,76.5696,53.7,,24,Session
2017-07-29T00:00:00.000Z,Player4,0,0.634,0,26.092,90.80000000000001,51.199999999999996,3,1,64.70800000000001,7.2679,93.9274,6.75,,3,Warm-up
2017-07-29T00:00:00.000Z,Player14,4,3.5772,3.5,135.805,587.7000000000002,344.7,34,37,451.89500000000015,5.3266,66.6149,53.7,,31,Session
2017-07-29T00:00:00.000Z,Player4,3,4.8931,3.7,154.643,866.7000000000002,460.7,30,34,712.0570000000001,7.2704,91.119,53.7,,30,Session
2017-07-29T00:00:00.000Z,Player8,0,3.495,107,384.67,956.4999999999999,653.4000000000001,33,47,571.8299999999999,7.1637,84.0821,41.56666666666667,,38,Preparation-to the
2017-07-29T00:00:00.000Z,Player11,4,4.6693,46.800000000000004,292.239,1023.8000000000001,605,30,55,731.5610000000001,6.9953,86.9514,53.7,,36,Session
2017-07-29T00:00:00.000Z,Player12,0,3.6959,62.6,287.594,915.5,567.6,43,48,627.906,7.3613,88.916,41.56666666666667,,30,Preparation-to the
2017-07-29T00:00:00.000Z,Player12,3,4.4378,62.6,318.879,1004.1000000000003,612.6999999999999,48,51,685.2210000000002,6.7379,82.6404,53.7,,32,Session
2017-07-29T00:00:00.000Z,Player5,0,3.2823,0,133.588,520.9999999999999,295.20000000000005,14,21,387.4119999999999,6.1801,78.964,41.56666666666667,,20,Preparation-to the
2017-07-29T00:00:00.000Z,Player18,3,3.3799,13.799999999999999,31.075,260.70000000000005,135,8,10,229.62500000000006,4.751,62.9395,53.7,,9,Session
2017-07-29T00:00:00.000Z,Player2,0,2.8117,2.8,90.432,484.09999999999997,264.2,15,21,393.66799999999995,5.3789,67.6436,41.56666666666667,,18,Preparation-to the
2017-08-05T00:00:00.000Z,Player6,2,3.9388,15.4,105.541,434.2000000000001,248.79999999999995,25,20,328.6590000000001,3.8586,50.5303,77.95,,16,Session
2017-08-05T00:00:00.000Z,Player1,0,0.5106,0,9.716,55.800000000000004,20.000000000000004,1,1,46.084,6.6724,88.0321,5.8,,2,Warm-up
2017-08-05T00:00:00.000Z,Player10,0,0.144,0,0,9,7.1,2,0,9,1.8656,24.4803,5.883333333333334,,0,Set-pieces
2017-08-05T00:00:00.000Z,Player14,0,0.9258,0,16.401,105.10000000000001,64.1,8,7,88.69900000000001,3.2856,42.7606,21.65,,5,Block-2
2017-08-05T00:00:00.000Z,Player11,3,3.6932,30.900000000000002,134.701,443.2,273.5,18,30,308.499,3.5754,47.3789,77.95,,14,Session
2017-08-05T00:00:00.000Z,Player11,0,0.9676,22.3,65.855,153.89999999999998,101.20000000000002,4,8,88.04499999999997,3.4186,44.6946,21.65,,5,Block-2
2017-08-05T00:00:00.000Z,Player8,0,0.5107,0,0,36.4,12.799999999999999,0,1,36.4,6.5387,88.0574,5.8,,2,Warm-up
2017-08-05T00:00:00.000Z,Player2,0,0.1868,0,0,14.8,7.2,3,3,14.8,2.4985,31.7587,5.883333333333334,,1,Set-pieces
2017-08-05T00:00:00.000Z,Player4,0,0.5283,0,6.706,80.29999999999998,31.8,3,0,73.59399999999998,6.9771,91.3427,5.783333333333333,,2,Warm-up
2017-08-05T00:00:00.000Z,Player6,0,2.0021,15.4,77.01,249.1,149.10000000000002,12,9,172.08999999999997,4.3575,56.6907,35.31666666666667,,9,Block-1
2017-08-05T00:00:00.000Z,Player7,0,2.5436,59.7,211.433,559.1999999999999,378.90000000000003,25,30,347.76699999999994,5.8467,72.0213,35.31666666666667,,21,Block-1
2017-08-05T00:00:00.000Z,Player5,2,3.8514,11.700000000000001,115.105,532.5999999999999,293.2,29,26,417.4949999999999,3.8145,49.4086,77.95,,20,Session
2017-08-05T00:00:00.000Z,Player13,0,0.5226,0,2.221,52.400000000000006,29.700000000000003,4,0,50.179,6.9176,90.1117,5.8,,3,Warm-up
2017-08-05T00:00:00.000Z,Player9,0,1.3375,20.5,137.223,281.2,204.40000000000003,18,16,143.97699999999998,5.1713,61.7792,21.65,,13,Block-2
2017-08-05T00:00:00.000Z,Player9,0,2.3679,19,136.124,451.79999999999995,292.3,17,21,315.67599999999993,5.3588,67.0483,35.31666666666667,,22,Block-1
2017-08-05T00:00:00.000Z,Player10,2,4.4572,0,104.746,625.4,353.79999999999995,43,43,520.654,4.5193,57.1807,77.95,,24,Session
2017-08-05T00:00:00.000Z,Player9,0,0.4817,0,13.304,62.099999999999994,25.7,0,0,48.79599999999999,6.3442,83.2861,5.783333333333333,,3,Warm-up
2017-08-05T00:00:00.000Z,Player5,0,1.0393,0,23.081,132.5,74.4,6,6,109.419,3.7131,48.0042,21.65,,6,Block-2
2017-08-05T00:00:00.000Z,Player3,0,0.1722,0,0,3.9,0.5,0,0,3.9,2.0391,29.2732,5.883333333333334,,0,Set-pieces
2017-08-05T00:00:00.000Z,Player2,0,0.4622,0,7.332,59.199999999999996,24.900000000000002,1,1,51.867999999999995,6.0695,79.9262,5.783333333333333,,2,Warm-up
2017-08-05T00:00:00.000Z,Player4,0,0.281,0,12.613,40.6,27.099999999999998,3,3,27.987000000000002,3.6779,47.7547,5.883333333333334,,1,Set-pieces
2017-08-05T00:00:00.000Z,Player7,0,0.4768,0,15.457,75.7,29.699999999999996,3,1,60.243,6.362,82.445,5.783333333333333,,4,Warm-up
2017-08-05T00:00:00.000Z,Player12,0,0.1248,0,0,10.099999999999998,5.5,2,0,10.099999999999998,1.6128,21.2069,5.883333333333334,,1,Set-pieces
2017-08-05T00:00:00.000Z,Player5,0,2.0098,11.700000000000001,74.733,328.1,179.6,19,20,253.36700000000002,4.4566,56.9091,35.31666666666667,,12,Block-1
2017-08-05T00:00:00.000Z,Player1,0,1.2567,0,7.937,125.7,63.6,12,14,117.763,4.4387,58.044,21.65,,3,Block-2
2017-08-05T00:00:00.000Z,Player6,0,1.1206,0,21.771,123.40000000000002,74.39999999999999,13,11,101.62900000000002,4.0955,51.7615,21.65,,5,Block-2
2017-08-05T00:00:00.000Z,Player6,0,0.1165,0,0,1.9000000000000001,0.7999999999999999,0,0,1.9000000000000001,1.3526,19.7954,5.883333333333334,,0,Set-pieces
2017-08-05T00:00:00.000Z,Player2,0,2.1786,40.9,123.896,350.6,228.49999999999997,19,14,226.704,4.7693,61.6875,35.31666666666667,,15,Block-1
2017-08-05T00:00:00.000Z,Player1,0,0.2286,0,0,16,9.1,2,0,16,2.8755,38.8603,5.883333333333334,,1,Set-pieces
2017-08-05T00:00:00.000Z,Player7,0,0.151,0,0,2.5,1.5,0,0,2.5,1.8011,25.6669,5.883333333333334,,0,Set-pieces
2017-08-05T00:00:00.000Z,Player4,0,2.5906,27.2,71.618,334.5,191.09999999999997,20,15,262.882,5.6001,73.3547,35.31666666666667,,10,Block-1
2017-08-05T00:00:00.000Z,Player11,0,0.2321,8.6,16.813,30.299999999999994,20.200000000000003,3,2,13.486999999999995,3.1432,39.4508,5.883333333333334,,1,Set-pieces
2017-08-05T00:00:00.000Z,Player14,4,2.9072,0,43.065,235.20000000000002,137.4,17,20,192.13500000000002,2.748,37.2958,77.95,,11,Session
2017-08-05T00:00:00.000Z,Player12,4,5.1784,52.2,443.041,1149.3,716.6,55,43,706.259,5.365,66.4322,77.95,,51,Session
2017-08-05T00:00:00.000Z,Player2,1,4.2423,40.9,185.153,664.5,393.2,41,34,479.347,4.2675,54.4237,77.95,,27,Session
2017-08-05T00:00:00.000Z,Player4,0,1.5792,0,40.365,294.1,168.7,30,21,253.735,5.9578,72.9441,21.65,,10,Block-2
2017-08-05T00:00:00.000Z,Player3,0,2.2827,23,147.842,421.9,259.6,10,15,274.058,4.9798,64.6357,35.31666666666667,,21,Block-1
2017-08-05T00:00:00.000Z,Player9,0,0.1688,0,0,8.3,5.4,2,1,8.3,2.1808,28.6992,5.883333333333334,,0,Set-pieces
2017-08-05T00:00:00.000Z,Player12,0,0.511,0,15.405,80,35.5,1,2,64.595,6.7872,88.1072,5.8,,5,Warm-up
2017-08-05T00:00:00.000Z,Player9,3,4.5318,39.5,286.651,803.5,527.9000000000001,37,38,516.8489999999999,4.6476,58.1368,77.95,,38,Session
2017-08-05T00:00:00.000Z,Player6,0,0.4735,0,6.761,59.599999999999994,24.299999999999997,0,0,52.83899999999999,6.1298,81.63,5.8,,2,Warm-up
2017-08-05T00:00:00.000Z,Player5,0,0.0803,0,0,0,0,0,0,0,0.9073,13.647,5.883333333333334,,0,Set-pieces
2017-08-05T00:00:00.000Z,Player11,0,0.3805,0,0,10.2,3.6000000000000005,3,1,10.2,4.9466,65.7851,5.783333333333333,,0,Warm-up
2017-08-05T00:00:00.000Z,Player3,0,1.6155,14.8,159.788,409.8999999999999,263.90000000000003,21,22,250.1119999999999,6.314,74.6182,21.65,,17,Block-2
2017-08-05T00:00:00.000Z,Player13,0,2.3549,0,44.021,228.7,128.09999999999997,18,9,184.67899999999997,4.9863,66.6784,35.31666666666667,,5,Block-1
2017-08-05T00:00:00.000Z,Player8,0,2.0527,0,7.829,148.60000000000002,67.9,9,6,140.77100000000002,4.2488,58.1215,35.31666666666667,,6,Block-1
2017-08-05T00:00:00.000Z,Player13,0,1.3319,2.1,42.601,164.89999999999998,106.30000000000001,13,3,122.29899999999998,4.6863,61.5198,21.65,,5,Block-2
2017-08-05T00:00:00.000Z,Player8,2,4.4762,0,89.501,413,217.29999999999998,21,20,323.499,4.2641,57.4237,77.95,,18,Session
2017-08-05T00:00:00.000Z,Player8,0,0.1405,0,0,0,0,0,0,0,1.5689,23.8783,5.883333333333334,,0,Set-pieces
2017-08-05T00:00:00.000Z,Player2,0,1.2622,0,53.926,239.8,132.5,18,16,185.87400000000002,4.8274,58.3006,21.65,,9,Block-2
2017-08-05T00:00:00.000Z,Player10,0,0.4851,0,0.552,62.1,24.6,1,1,61.548,6.4729,83.8774,5.783333333333333,,2,Warm-up
2017-08-05T00:00:00.000Z,Player1,0,1.8671,0,13.022,114.70000000000002,70.9,14,9,101.67800000000001,3.9165,52.8662,35.31666666666667,,5,Block-1
2017-08-05T00:00:00.000Z,Player7,3,4.6101,59.7,240.822,776.6,494.40000000000003,49,45,535.778,4.7057,59.1418,77.95,,29,Session
2017-08-05T00:00:00.000Z,Player7,0,1.1944,0,10.542,127.1,78.10000000000001,20,13,116.55799999999999,4.4196,55.1665,21.65,,3,Block-2
2017-08-05T00:00:00.000Z,Player3,3,4.866,37.8,307.63,876.8000000000001,544.5,32,39,569.1700000000001,4.8974,62.4251,77.95,,39,Session
2017-08-05T00:00:00.000Z,Player12,0,1.4354,4.8999999999999995,118.629,294.09999999999997,185.29999999999998,22,10,175.47099999999995,5.44,66.3006,21.65,,14,Block-2
2017-08-05T00:00:00.000Z,Player4,3,5.231,27.2,131.302,749.5,418.7,56,39,618.198,5.1997,67.1065,77.95,,23,Session
2017-08-05T00:00:00.000Z,Player14,0,0.1622,0,15.625,26.599999999999998,17.499999999999996,2,2,10.974999999999998,2.0986,27.5687,5.883333333333334,,1,Set-pieces
2017-08-05T00:00:00.000Z,Player12,0,2.8554,47.300000000000004,309.007,764.1,490.09999999999997,30,31,455.093,6.657,80.8508,35.31666666666667,,31,Block-1
2017-08-05T00:00:00.000Z,Player13,3.5,4.6486,2.1,88.843,459.09999999999997,273.49999999999994,39,14,370.25699999999995,4.4696,59.636,77.95,,13,Session
2017-08-05T00:00:00.000Z,Player14,0,0.4609,0,0,36.800000000000004,14.5,1,1,36.800000000000004,5.9414,79.4598,5.8,,2,Warm-up
2017-08-05T00:00:00.000Z,Player10,0,2.2614,0,72.338,292.5,177.59999999999997,20,19,220.162,5.0389,64.033,35.31666666666667,,11,Block-1
2017-08-05T00:00:00.000Z,Player10,0,1.3579,0,31.855,261.6,144.4,20,23,229.74500000000003,5.189,62.719,21.65,,11,Block-2
2017-08-05T00:00:00.000Z,Player14,0,1.1685,0,11.039,66.3,41.099999999999994,5,9,55.260999999999996,2.3731,33.0873,35.31666666666667,,3,Block-1
2017-08-05T00:00:00.000Z,Player13,0,0.1983,0,0,13.000000000000002,9.299999999999999,4,2,13.000000000000002,2.5631,33.7098,5.883333333333334,,0,Set-pieces
2017-08-05T00:00:00.000Z,Player11,0,1.8857,0,52.033,248.60000000000002,148.39999999999998,8,19,196.567,4.0437,53.3944,35.31666666666667,,8,Block-1
2017-08-05T00:00:00.000Z,Player3,0,0.471,0,0,41.099999999999994,20.5,1,2,41.099999999999994,6.2039,81.4354,5.783333333333333,,1,Warm-up
2017-08-05T00:00:00.000Z,Player1,2,4.0737,0,30.674,312.2,163.6,29,24,281.526,3.8942,52.2604,77.95,,11,Session
2017-08-05T00:00:00.000Z,Player8,0,1.4519,0,81.672,227.9,136.49999999999997,12,13,146.228,5.2796,67.0637,21.65,,10,Block-2
2017-08-05T00:00:00.000Z,Player5,0,0.4825,0,17.291,71.30000000000001,38.59999999999999,4,0,54.009000000000015,6.5834,83.1964,5.8,,2,Warm-up
2017-08-08T00:00:00.000Z,Player6,3,5.1072,31.4,282.52,918.2,529.8,45,38,635.6800000000001,5.2475,66.9791,76.25,,36,Session
2017-08-08T00:00:00.000Z,Player5,0,0.4695,0,9.612,66.60000000000001,24.400000000000002,2,0,56.98800000000001,6.3053,80.944,5.8,,3,Warm-up
2017-08-08T00:00:00.000Z,Player13,0,3.1386,23,85.617,494.90000000000003,280.80000000000007,47,22,409.283,5.3945,67.1111,46.766666666666666,,17,11vs-1 set pieces
2017-08-08T00:00:00.000Z,Player3,3,5.3697,100.7,488.445,1236.9,798.0999999999999,36,39,748.4550000000002,5.6893,70.4222,76.25,,46,Session
2017-08-08T00:00:00.000Z,Player1,0,0.4806,0,0,9.700000000000001,6.8,3,0,9.700000000000001,1.7537,25.1824,19.083333333333332,,0,Set-pieces
2017-08-08T00:00:00.000Z,Player13,0,0.5927,0,9.142,61.2,36.5,6,4,52.05800000000001,2.4103,31.0577,19.083333333333332,,4,Set-pieces
2017-08-08T00:00:00.000Z,Player9,0,0.3134,0,0,22.200000000000003,11.3,3,2,22.200000000000003,1.1909,16.422,19.083333333333332,,2,Set-pieces
2017-08-08T00:00:00.000Z,Player8,2,4.3526,50.8,163.064,646.8000000000001,383.6,19,32,483.7360000000001,4.4267,57.0834,76.25,,29,Session
2017-08-08T00:00:00.000Z,Player6,0,0.4592,0,3.906,70.5,30.700000000000003,4,0,66.594,6.1256,79.1771,5.8,,5,Warm-up
2017-08-08T00:00:00.000Z,Player5,0,3.4118,0,56.867,509.4,238.3,18,21,452.53299999999996,5.6501,72.9529,46.766666666666666,,21,11vs-1 set pieces
2017-08-08T00:00:00.000Z,Player2,0,0.4112,0,0,9.2,4.3,2,2,9.2,1.517,21.5486,19.083333333333332,,0,Set-pieces
2017-08-08T00:00:00.000Z,Player8,0,0.4892,0,11.578,60.7,27.900000000000002,1,0,49.122,6.4906,84.3372,5.8,,2,Warm-up
2017-08-08T00:00:00.000Z,Player4,0,3.4999,23.400000000000002,71.814,540.8000000000001,304.3,25,22,468.9860000000001,5.9019,74.8376,46.766666666666666,,20,11vs-1 set pieces
2017-08-08T00:00:00.000Z,Player12,2,3.3438,0,84.586,399.1,213.69999999999996,20,19,314.514,3.3287,43.8526,76.25,,15,Session
2017-08-08T00:00:00.000Z,Player1,0,2.3467,24.2,71.433,195.70000000000002,123,5,9,124.26700000000001,3.6873,50.1782,46.766666666666666,,7,11vs-1 set pieces
2017-08-08T00:00:00.000Z,Player14,0,2.6378,2.8,43.167,373.09999999999997,185.8,27,20,329.933,4.4091,56.4038,46.766666666666666,,18,11vs-1 set pieces
2017-08-08T00:00:00.000Z,Player14,0,0.7596,0,51.296,157.2,91.4,6,9,105.904,3.1048,39.8062,19.083333333333332,,8,Set-pieces
2017-08-08T00:00:00.000Z,Player4,0,0.5362,0,6.288,89.30000000000001,37.400000000000006,4,0,83.01200000000001,7.2127,92.4452,5.8,,4,Warm-up
2017-08-08T00:00:00.000Z,Player7,0,0.4858,0,23.88,101.3,52.199999999999996,3,0,77.42,6.7691,83.7502,5.8,,4,Warm-up
2017-08-08T00:00:00.000Z,Player7,0,3.0307,31.9,151.383,580.3000000000001,364.2,44,35,428.91700000000003,5.3353,64.8056,46.766666666666666,,22,11vs-1 set pieces
2017-08-08T00:00:00.000Z,Player12,0,0.4073,0,0.566,12.499999999999996,6,1,0,11.933999999999996,1.5328,21.3408,19.083333333333332,,0,Set-pieces
2017-08-08T00:00:00.000Z,Player3,0,0.4693,0,9.713,66.7,33.699999999999996,2,0,56.987,6.2075,80.9195,5.8,,3,Warm-up
2017-08-08T00:00:00.000Z,Player7,2,4.0821,31.9,178.732,695.5,423.59999999999997,48,38,516.768,4.3172,53.5355,76.25,,27,Session
2017-08-08T00:00:00.000Z,Player2,0,0.4257,0,6.302,53.9,19.1,0,0,47.598,5.6214,73.3902,5.8,,3,Warm-up
2017-08-08T00:00:00.000Z,Player1,3,3.405,24.2,74.811,257.7,156.9,11,9,182.88899999999998,3.2676,44.6558,76.25,,10,Session
2017-08-08T00:00:00.000Z,Player8,0,0.5355,0,2.791,26.099999999999998,11.799999999999999,1,1,23.308999999999997,1.9509,28.0612,19.083333333333332,,2,Set-pieces
2017-08-08T00:00:00.000Z,Player10,0,3.0567,1.4,85.518,431.7,225.4,21,28,346.182,5.0974,65.3602,46.766666666666666,,14,11vs-1 set pieces
