,splitName,playerName,workload,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,cardioWorkload
12909,10v11,Player25,1.3,0.0,34.8,30.0,22.5,0
12910,10v11,Player28,1.6,0.0,36.5,42.2,30.8,0
12911,Session,Player28,2.0,11.0,41.7,55.1,39.3,0
12912,Warm-up,Player28,0.3,0.0,3.1,9.3,0.0,0
12913,Session,Player29,1.7,27.4,38.9,32.5,32.8,0
12914,10v11,Player29,1.3,0.0,36.8,28.3,26.4,0
12915,Warm-up,Player29,0.1,0.0,2.0,4.6,0.0,0
12916,Warm-up,Player32,0.2,0.0,2.8,6.6,0.0,0
12917,Session,Player32,1.8,32.9,32.3,41.5,34.0,0
12918,10v11,Player32,1.3,0.0,29.6,33.7,27.1,0
12919,game,Player2,4.8,112.5,92.6,100.2,71.8,0
12920,2nd.half,Player2,1.6,0.0,36.9,40.0,32.1,0
12921,1st.half,Player2,2.3,0.0,55.6,60.1,39.7,0
12922,1st.half,Player18,2.4,0.0,55.9,63.4,47.9,0
12923,2nd.half,Player18,2.0,0.0,47.4,47.5,40.7,0
12924,game,Player18,5.2,112.5,103.4,110.8,88.3,0
12925,1st.half,Player32,2.3,0.0,48.2,69.4,39.6,0
12926,game,Player32,4.9,87.5,89.6,131.4,73.4,0
12927,2nd.half,Player32,2.0,0.0,41.4,62.0,34.0,0
12928,Session,Player3,2.9,36.2,62.3,13.4,88.6,0
12929,Session,Player4,1.5,36.3,36.9,9.0,0.0,0
12930,Session,Player13,1.3,18.1,32.3,0.0,0.0,0
12931,Game-11v11,Player1,0.7,0.0,12.6,23.3,13.0,0
12932,Session,Player1,1.8,31.6,37.7,35.6,42.1,0
12933,Int-run 20 40,Player1,0.8,0.0,23.1,0.0,0.0,0
12934,Passing-drill (freccia boxes square),Player1,0.3,0.0,0.0,9.7,0.0,0
12935,Warm-up,Player1,0.1,0.0,1.7,2.2,0.0,0
12936,Session,Player3,1.8,42.1,35.4,28.5,34.9,0
12937,Passing-drill (freccia boxes square),Player3,0.1,0.0,0.0,3.1,0.0,0
12938,Game-11v11,Player3,0.7,0.0,13.8,20.5,12.3,0
12939,Warm-up,Player3,0.1,0.0,1.4,2.0,0.0,0
12940,Int-run 20 40,Player3,0.7,0.0,20.5,0.0,0.0,0
12941,Passing-drill (freccia boxes square),Player4,0.1,0.0,1.4,4.9,0.0,0
12942,Session,Player4,2.1,42.1,42.7,22.0,56.7,0
12943,Int-run 20 40,Player4,1.0,0.0,28.9,0.0,0.0,0
12944,Game-11v11,Player4,0.7,0.0,11.5,17.9,15.0,0
12945,Warm-up,Player4,0.1,0.0,1.7,0.0,0.0,0
12946,Passing-drill (freccia boxes square),Player5,0.5,0.0,2.9,17.8,0.0,0
12947,Warm-up,Player5,0.1,0.0,2.5,1.8,0.0,0
12948,Game-11v11,Player5,0.8,0.0,17.5,22.8,0.0,0
12949,Session,Player5,2.3,47.4,49.7,44.9,43.9,0
12950,Int-run 20 40,Player5,1.1,0.0,28.1,0.0,27.3,0
12951,Int-run 20 40,Player10,1.0,0.0,27.9,0.0,0.0,0
12952,Warm-up,Player10,0.1,0.0,1.5,0.0,0.0,0
12953,Session,Player10,2.0,42.1,42.4,33.3,44.5,0
12954,Passing-drill (freccia boxes square),Player10,0.2,0.0,0.0,4.4,0.0,0
12955,Game-11v11,Player10,0.8,0.0,12.9,27.0,13.1,0
12956,Game-11v11,Player12,0.9,0.0,15.3,28.9,0.0,0
12957,Session,Player12,2.5,31.6,62.6,53.3,0.0,0
12958,Passing-drill (freccia boxes square),Player12,0.6,0.0,0.0,17.0,0.0,0
12959,Int-run 20 40,Player12,1.5,0.0,42.6,0.0,0.0,0
12960,Warm-up,Player12,0.1,0.0,3.2,0.0,0.0,0
12961,Int-run 20 40,Player13,0.8,0.0,21.5,0.0,0.0,0
12962,Passing-drill (freccia boxes square),Player13,0.4,0.0,2.3,13.9,0.0,0
12963,Game-11v11,Player13,0.9,0.0,18.1,27.1,0.0,0
12964,Session,Player13,2.1,42.1,43.5,40.5,0.0,0
12965,Warm-up,Player13,0.1,0.0,2.6,0.0,0.0,0
12966,Int-run 20 40,Player14,0.6,0.0,21.5,3.3,0.0,0
12967,Warm-up,Player14,0.1,0.0,1.8,0.0,0.0,0
12968,Session,Player14,1.7,31.6,36.8,35.1,0.0,0
12969,Game-11v11,Player14,0.8,0.0,13.1,24.4,0.0,0
12970,Passing-drill (freccia boxes square),Player14,0.2,0.0,1.3,7.9,0.0,0
12971,Session,Player16,1.6,31.6,45.2,14.1,0.0,0
12972,Warm-up,Player16,0.0,0.0,0.0,0.0,0.0,0
12973,Passing-drill (freccia boxes square),Player16,0.1,0.0,0.0,3.0,0.0,0
12974,Int-run 20 40,Player16,1.3,0.0,36.0,0.0,0.0,0
12975,Game-11v11,Player16,0.4,0.0,8.5,10.3,0.0,0
12976,Int-run 20 40,Player18,0.9,0.0,24.1,0.0,0.0,0
12977,Game-11v11,Player18,1.2,0.0,23.6,38.3,18.7,0
12978,Passing-drill (freccia boxes square),Player18,0.4,0.0,2.4,13.6,0.0,0
12979,Session,Player18,2.3,31.6,50.2,57.5,43.6,0
12980,Warm-up,Player18,0.0,0.0,1.1,0.0,0.0,0
12981,Passing-drill (freccia boxes square),Player19,0.3,0.0,1.6,8.7,0.0,0
12982,Warm-up,Player19,0.1,0.0,2.2,0.0,0.0,0
12983,Game-11v11,Player19,0.6,0.0,13.4,16.1,14.6,0
12984,Int-run 20 40,Player19,0.8,0.0,24.0,0.0,0.0,0
12985,Session,Player19,1.9,42.1,40.3,26.3,42.3,0
12986,Game-11v11,Player25,1.0,0.0,25.4,25.9,20.6,0
12987,Int-run 20 40,Player25,1.6,0.0,44.5,0.0,0.0,0
12988,Passing-drill (freccia boxes square),Player25,0.7,0.0,0.0,18.9,0.0,0
12989,Session,Player25,2.9,21.1,72.8,44.9,75.3,0
12990,Warm-up,Player25,0.1,0.0,1.7,0.0,0.0,0
12991,Passing-drill (freccia boxes square),Player28,0.5,0.0,3.0,17.4,0.0,0
12992,Session,Player28,2.4,42.1,48.1,55.5,0.0,0
12993,Warm-up,Player28,0.0,0.0,1.4,0.0,0.0,0
12994,Int-run 20 40,Player28,1.0,0.0,28.7,0.0,0.0,0
12995,Game-11v11,Player28,1.0,0.0,15.3,33.0,0.0,0
12996,Game-11v11,Player32,1.0,0.0,17.1,30.6,15.7,0
12997,Warm-up,Player32,0.1,0.0,1.7,0.0,0.0,0
12998,Session,Player32,2.6,31.6,51.2,51.6,67.9,0
12999,Int-run 20 40,Player32,1.1,0.0,31.8,0.0,0.0,0
13000,Passing-drill (freccia boxes square),Player32,0.6,0.0,0.0,15.6,0.0,0
13001,Hand-ball game 11v11,Player1,0.1,0.0,0.0,1.7,0.0,0
13002,Warm-up,Player1,0.2,0.0,0.0,6.7,0.0,0
13003,Session,Player1,1.2,30.7,11.5,30.1,21.4,0
13004,Game-11v11,Player1,0.7,0.0,10.4,22.6,13.9,0
13005,Session,Player3,1.2,30.7,16.4,24.8,22.4,0
13006,Game-11v11,Player3,0.7,0.0,13.1,17.9,14.0,0
13007,Warm-up,Player3,0.2,0.0,2.3,4.7,0.0,0
13008,Hand-ball game 11v11,Player3,0.1,0.0,1.1,2.7,0.0,0
13009,Hand-ball game 11v11,Player4,0.1,0.0,0.0,3.2,0.0,0
13010,Game-11v11,Player4,0.5,0.0,9.6,13.1,0.0,0
13011,Session,Player4,1.1,30.7,11.6,19.8,0.0,0
13012,Warm-up,Player4,0.0,0.0,1.3,0.0,0.0,0
13013,Hand-ball game 11v11,Player5,0.3,0.0,2.9,8.9,0.0,0
13014,Game-11v11,Player5,0.8,0.0,18.7,21.8,16.8,0
13015,Session,Player5,1.4,20.5,24.1,36.7,25.8,0
13016,Warm-up,Player5,0.2,0.0,2.0,5.4,0.0,0
13017,Hand-ball game 11v11,Player10,0.1,0.0,3.6,0.0,0.0,0
13018,Game-11v11,Player10,1.0,0.0,23.7,27.7,17.6,0
13019,Session,Player10,1.5,30.7,28.7,34.3,27.3,0
13020,Warm-up,Player10,0.0,0.0,1.3,0.0,0.0,0
13021,Warm-up,Player12,0.2,0.0,0.0,4.9,0.0,0
13022,Hand-ball game 11v11,Player12,0.2,0.0,2.2,6.0,0.0,0
13023,Game-11v11,Player12,1.0,0.0,14.6,30.1,0.0,0
13024,Session,Player12,1.6,30.7,18.3,40.8,0.0,0
13025,Warm-up,Player13,0.1,0.0,2.5,4.2,0.0,0
13026,Game-11v11,Player13,0.9,0.0,19.7,23.0,17.8,0
13027,Session,Player13,1.5,30.7,24.5,33.4,27.7,0
13028,Hand-ball game 11v11,Player13,0.2,0.0,2.2,6.1,0.0,0
13029,Hand-ball game 11v11,Player16,0.1,0.0,1.2,1.5,0.0,0
13030,Warm-up,Player16,0.1,0.0,2.2,0.0,0.0,0
13031,Session,Player16,1.3,30.7,20.0,24.9,28.5,0
13032,Game-11v11,Player16,0.8,0.0,16.6,20.7,18.5,0
13033,Warm-up,Player18,0.2,0.0,1.9,5.4,0.0,0
13034,Hand-ball game 11v11,Player18,0.4,0.0,8.0,9.1,0.0,0
13035,Session,Player18,1.8,30.7,33.8,47.8,29.8,0
13036,Game-11v11,Player18,1.1,0.0,24.1,33.4,20.1,0
13037,Warm-up,Player19,0.2,0.0,2.1,5.8,0.0,0
13038,Session,Player19,1.3,30.7,17.8,30.1,0.0,0
13039,Hand-ball game 11v11,Player19,0.2,0.0,2.1,5.5,0.0,0
13040,Game-11v11,Player19,0.7,0.0,13.8,19.5,0.0,0
13041,Hand-ball game 11v11,Player25,0.2,0.0,4.1,7.4,0.0,0
13042,Session,Player25,2.0,40.9,36.7,49.6,35.1,0
13043,Game-11v11,Player25,1.4,0.0,30.6,36.3,25.8,0
13044,Warm-up,Player25,0.2,0.0,0.0,6.5,0.0,0
13045,Warm-up,Player28,0.2,0.0,2.6,5.2,0.0,0
13046,Session,Player28,1.5,30.7,16.5,39.1,0.0,0
13047,Game-11v11,Player28,0.9,0.0,13.3,29.9,0.0,0
13048,Hand-ball game 11v11,Player28,0.1,0.0,0.0,3.4,0.0,0
13049,Warm-up,Player32,0.2,0.0,2.1,5.3,0.0,0
13050,Session,Player32,1.5,30.7,21.9,38.5,28.9,0
13051,Game-11v11,Player32,1.0,0.0,18.2,28.7,19.2,0
13052,Hand-ball game 11v11,Player32,0.1,0.0,1.6,4.8,0.0,0
13053,Boxes-5v2,Player1,0.0,0.0,0.0,0.0,0.0,0
13054,Block-1,Player1,0.1,0.0,1.6,4.2,0.0,0
13055,Offensive-phase 10v7 plus GK,Player1,0.5,0.0,10.5,12.5,12.5,0
13056,Int-run 5 15,Player1,2.3,0.0,52.4,21.6,70.6,0
13057,Block-2,Player1,0.3,0.0,6.1,7.7,6.6,0
13058,Session,Player1,3.4,57.1,71.4,45.1,90.6,0
13059,Offensive-phase 11v7,Player1,0.4,0.0,7.6,11.8,10.3,0
13060,Warm-up,Player1,0.0,0.0,0.9,1.1,0.0,0
13061,Block-3,Player1,0.3,0.0,4.8,6.8,6.5,0
13062,Block-4,Player1,0.3,0.0,5.7,5.8,5.9,0
13063,Boxes-5v2,Player3,0.1,0.0,0.0,1.7,0.0,0
13064,Block-2,Player3,0.4,0.0,9.9,9.2,7.4,0
13065,Warm-up,Player3,0.1,0.0,1.1,1.6,0.0,0
13066,Int-run 5 15,Player3,2.7,0.0,60.7,31.2,82.3,0
13067,Block-4,Player3,0.3,0.0,6.3,6.2,4.9,0
13068,Session,Player3,3.9,80.0,79.5,53.0,95.4,0
13069,Session,Player4,3.2,57.1,69.6,23.4,85.4,0
13070,Boxes-5v2,Player4,0.1,0.0,0.0,1.6,0.0,0
13071,Warm-up,Player4,0.1,0.0,1.6,0.0,0.0,0
13072,Block-2,Player4,0.3,0.0,5.9,9.1,6.1,0
13073,Int-run 15 15,Player4,2.3,0.0,57.3,11.0,72.3,0
13074,Block-4,Player4,0.2,0.0,5.4,3.5,0.0,0
13075,Offensive-phase 11v7,Player5,0.5,0.0,10.9,11.0,10.8,0
13076,Warm-up,Player5,0.1,0.0,1.0,1.7,0.0,0
13077,Int-run 15 15,Player5,1.8,0.0,52.2,0.0,0.0,0
13078,Block-2,Player5,0.1,0.0,4.1,3.0,0.0,0
13079,Boxes-5v2,Player5,0.1,0.0,0.0,1.9,0.0,0
13080,Block-4,Player5,0.1,0.0,2.3,4.0,0.0,0
13081,Offensive-phase 10v7 plus GK,Player5,0.6,0.0,11.5,15.7,11.5,0
13082,Block-1,Player5,0.3,0.0,6.9,8.2,5.7,0
13083,Session,Player5,3.0,51.4,74.7,42.6,63.3,0
13084,Block-3,Player5,0.4,0.0,9.2,11.7,8.6,0
13085,Block-4,Player10,0.2,0.0,4.6,5.4,6.0,0
13086,Warm-up,Player10,0.0,0.0,0.0,0.0,0.0,0
13087,Boxes-5v2,Player10,0.0,0.0,0.0,0.0,0.0,0
13088,Session,Player10,2.5,57.1,61.0,28.6,49.5,0
13089,Int-run 15 15,Player10,1.7,0.0,48.4,0.0,0.0,0
13090,Block-2,Player10,0.4,0.0,7.5,10.7,7.0,0
13091,Int-run 5 15,Player12,3.5,0.0,86.2,0.0,86.1,0
13092,Block-3,Player12,0.4,0.0,7.7,11.8,0.0,0
13093,Block-4,Player12,0.2,0.0,2.4,4.7,0.0,0
13094,Boxes-5v2,Player12,0.2,0.0,0.0,5.3,0.0,0
13095,Offensive-phase 10v7 plus GK,Player12,0.6,0.0,10.0,16.5,0.0,0
13096,Warm-up,Player12,0.1,0.0,2.1,0.0,0.0,0
13097,Block-1,Player12,0.4,0.0,6.8,10.5,0.0,0
13098,Session,Player12,4.3,57.1,107.5,71.1,97.8,0
13099,Block-2,Player12,0.2,0.0,2.9,4.7,0.0,0
13100,Offensive-phase 11v7,Player12,0.5,0.0,9.7,15.1,0.0,0
13101,Block-3,Player13,0.5,0.0,10.6,11.5,0.0,0
13102,Session,Player13,3.1,57.1,73.7,44.4,67.9,0
13103,Boxes-5v2,Player13,0.0,0.0,0.0,0.0,0.0,0
13104,Block-1,Player13,0.4,0.0,11.9,8.2,7.3,0
13105,Warm-up,Player13,0.0,0.0,1.1,0.0,0.0,0
13106,Int-run 5 15,Player14,2.1,0.0,54.5,30.4,59.0,0
13107,Block-3,Player14,0.4,0.0,7.9,10.2,0.0,0
13108,Boxes-5v2,Player14,0.0,0.0,0.0,0.0,0.0,0
13109,Warm-up,Player14,0.0,0.0,1.3,0.0,0.0,0
13110,Session,Player14,3.3,68.6,70.8,48.4,71.0,0
13111,Block-1,Player14,0.3,0.0,7.4,7.2,5.9,0
13112,Boxes-5v2,Player16,0.0,0.0,0.0,0.0,0.0,0
13113,Warm-up,Player16,0.0,0.0,0.0,0.0,0.0,0
13114,Block-4,Player16,0.1,0.0,3.4,0.0,0.0,0
13115,Int-run 5 15,Player16,3.0,0.0,83.5,34.8,80.2,0
13116,Offensive-phase 10v7 plus GK,Player16,0.3,0.0,8.0,6.5,0.0,0
13117,Block-3,Player16,0.2,0.0,4.5,4.1,0.0,0
13118,Offensive-phase 11v7,Player16,0.2,0.0,4.9,5.0,0.0,0
13119,Session,Player16,3.8,57.1,96.4,44.3,90.9,0
13120,Block-2,Player16,0.2,0.0,4.5,3.8,0.0,0
13121,Block-1,Player16,0.0,0.0,0.0,1.3,0.0,0
13122,Warm-up,Player18,0.0,0.0,1.0,0.0,0.0,0
13123,Int-run 15 15,Player18,1.7,0.0,47.0,0.0,0.0,0
13124,Block-3,Player18,0.4,0.0,11.2,9.9,6.8,0
13125,Session,Player18,2.6,34.3,64.6,46.5,54.7,0
13126,Block-1,Player18,0.3,0.0,5.6,7.2,5.1,0
13127,Boxes-5v2,Player18,0.1,0.0,0.0,3.3,0.0,0
13128,Int-run 15 15,Player19,2.1,0.0,58.2,0.0,0.0,0
13129,Session,Player19,3.0,68.6,70.4,36.3,0.0,0
13130,Warm-up,Player19,0.1,0.0,1.5,0.0,0.0,0
13131,Block-1,Player19,0.2,0.0,2.6,6.1,0.0,0
13132,Boxes-5v2,Player19,0.0,0.0,0.0,0.0,0.0,0
13133,Block-3,Player19,0.4,0.0,8.0,10.2,0.0,0
13134,Boxes-5v2,Player25,0.2,0.0,0.0,4.9,0.0,0
13135,Session,Player25,3.1,45.7,85.0,46.7,0.0,0
13136,Int-run 15 15,Player25,2.1,0.0,69.3,23.9,0.0,0
13137,Block-1,Player25,0.3,0.0,5.7,8.9,0.0,0
13138,Block-3,Player25,0.2,0.0,5.4,6.5,0.0,0
13139,Warm-up,Player25,0.1,0.0,2.3,0.0,0.0,0
13140,Warm-up,Player28,0.1,0.0,2.4,0.0,0.0,0
13141,Session,Player28,4.1,57.1,81.4,50.6,117.7,0
13142,Block-2,Player28,0.5,0.0,10.9,15.1,0.0,0
13143,Block-4,Player28,0.2,0.0,3.3,4.8,0.0,0
13144,Boxes-5v2,Player28,0.1,0.0,0.0,1.9,0.0,0
13145,Int-run 15 15,Player28,3.6,0.0,63.3,0.0,106.7,0
13146,Boxes-5v2,Player32,0.1,0.0,0.0,1.8,0.0,0
13147,Block-1,Player32,0.2,0.0,1.8,5.4,0.0,0
13148,Warm-up,Player32,0.0,0.0,1.3,0.0,0.0,0
13149,Block-3,Player32,0.4,0.0,6.4,13.2,0.0,0
13150,Session,Player32,3.0,45.7,75.1,53.9,0.0,0
13151,Int-run 15 15,Player32,2.3,0.0,63.9,0.0,0.0,0
13152,Session,Player1,1.6,52.8,6.6,18.3,0.0,0
13153,Session,Player3,1.3,42.3,3.9,15.0,0.0,0
13154,Session,Player4,0.9,31.7,1.9,7.3,0.0,0
13155,Session,Player5,1.3,42.3,6.2,27.4,13.7,0
13156,Session,Player10,1.4,42.3,7.7,22.3,0.0,0
13157,Session,Player12,1.6,42.3,12.9,33.6,0.0,0
13158,Session,Player13,1.1,31.7,5.6,17.0,0.0,0
13159,Session,Player14,1.3,42.3,2.6,14.6,0.0,0
13160,Session,Player16,1.3,42.3,5.2,12.5,0.0,0
13161,Session,Player18,1.6,52.8,9.7,31.0,14.8,0
13162,Session,Player19,1.3,42.3,6.0,17.1,0.0,0
13163,Session,Player25,1.8,52.8,8.3,34.3,0.0,0
13164,Session,Player28,1.5,42.3,9.7,40.0,16.6,0
13165,Session,Player32,1.4,31.7,8.4,38.0,0.0,0
13166,game,Player1,3.4,52.9,67.7,72.5,77.5,0
13167,2nd.half,Player1,1.5,0.0,33.9,31.6,36.8,0
13168,1st.half,Player1,1.7,0.0,33.8,41.0,40.8,0
13169,2nd.half,Player3,1.3,0.0,28.0,22.9,38.3,0
13170,1st.half,Player3,1.3,0.0,27.0,21.9,36.1,0
13171,game,Player3,3.0,63.5,55.0,44.7,74.4,0
13172,1st.half,Player4,1.3,0.0,30.5,27.3,30.0,0
13173,game,Player4,3.1,58.2,63.5,50.0,72.4,0
13174,2nd.half,Player4,1.5,0.0,33.2,22.8,43.3,0
13175,game,Player5,3.6,63.5,79.0,63.8,80.2,0
13176,2nd.half,Player5,1.4,0.0,32.9,28.3,34.8,0
13177,1st.half,Player5,1.9,0.0,46.2,35.5,45.7,0
13178,game,Player10,3.9,74.1,83.4,63.5,89.8,0
13179,1st.half,Player10,1.7,0.0,39.0,32.9,42.2,0
13180,2nd.half,Player10,1.8,0.0,44.3,30.7,47.6,0
13181,1st.half,Player12,2.3,0.0,50.2,43.9,60.6,0
13182,2nd.half,Player12,2.1,0.0,47.2,41.4,58.1,0
13183,game,Player12,4.7,68.8,97.4,85.1,118.8,0
13184,1st.half,Player13,1.7,0.0,39.5,44.9,29.5,0
13185,2nd.half,Player13,1.4,0.0,34.1,30.3,30.2,0
13186,game,Player13,3.3,52.9,73.5,75.2,59.6,0
13187,1st.half,Player14,1.3,0.0,31.9,28.6,30.4,0
13188,game,Player14,3.1,63.5,66.0,53.5,64.7,0
13189,2nd.half,Player14,1.4,0.0,34.0,24.7,34.5,0
13190,1st.half,Player16,1.5,0.0,28.8,17.4,47.7,0
13191,game,Player16,3.2,52.9,60.2,38.7,94.4,0
13192,2nd.half,Player16,1.5,0.0,31.3,21.3,46.7,0
13193,game,Player18,4.1,52.9,99.2,75.5,95.3,0
13194,1st.half,Player18,2.0,0.0,50.3,36.3,49.5,0
13195,2nd.half,Player18,1.9,0.0,48.9,39.6,45.8,0
13196,1st.half,Player19,1.3,0.0,33.1,30.6,27.8,0
13197,2nd.half,Player19,1.4,0.0,32.6,27.9,36.8,0
13198,game,Player19,3.0,52.9,65.6,58.3,63.8,0
13199,1st.half,Player25,1.8,0.0,46.7,34.5,44.5,0
13200,game,Player25,4.7,52.9,92.7,67.9,139.1,0
13201,2nd.half,Player25,2.8,0.0,46.1,33.4,97.2,0
13202,game,Player28,4.0,63.5,85.9,97.7,70.0,0
13203,2nd.half,Player28,1.7,0.0,38.6,43.4,33.0,0
13204,1st.half,Player28,2.0,0.0,47.3,54.3,37.2,0
13205,game,Player32,2.8,39.0,59.7,63.2,55.9,0
13206,2nd.half,Player32,0.9,0.0,18.5,19.5,26.7,0
13207,1st.half,Player32,1.7,0.0,41.5,43.8,31.7,0
13208,Session,Player11,1.2,31.9,16.9,18.6,0.0,0
13209,Session,Player1,1.5,0.0,36.2,32.7,36.3,0
13210,Game-8v8 plus 1J,Player1,0.8,0.0,13.2,26.5,14.7,0
13211,Warm-up,Player1,0.0,0.0,1.2,0.0,0.0,0
13212,Int-run 20 40,Player1,0.8,0.0,21.8,0.0,0.0,0
13213,Passing-drill boxes plus freccia,Player1,0.2,0.0,0.0,5.1,0.0,0
13214,Warm-up,Player3,0.0,0.0,1.3,0.0,0.0,0
13215,Passing-drill boxes plus freccia,Player3,0.2,0.0,0.0,4.5,0.0,0
13216,Game-8v8 plus 1J,Player3,0.5,0.0,8.5,14.0,11.3,0
13217,Session,Player3,1.9,0.0,45.5,23.9,56.6,0
13218,Int-run 20 40,Player3,1.7,0.0,36.1,0.0,47.9,0
13219,Warm-up,Player4,0.0,0.0,0.0,1.1,0.0,0
13220,Passing-drill boxes plus freccia,Player4,0.3,0.0,0.0,8.0,0.0,0
13221,Session,Player4,2.5,0.0,53.1,26.7,78.1,0
13222,Int-run 20 40,Player4,2.0,0.0,40.0,7.0,68.9,0
13223,Game-8v8 plus 1J,Player4,0.6,0.0,12.1,17.9,0.0,0
13224,Int-run 20 40,Player5,1.1,0.0,30.2,0.0,0.0,0
13225,Warm-up,Player5,0.1,0.0,1.9,0.0,0.0,0
13226,Passing-drill boxes plus freccia,Player5,0.4,0.0,0.0,12.5,0.0,0
13227,Game-8v8 plus 1J,Player5,1.0,0.0,24.0,26.0,16.3,0
13228,Session,Player5,2.1,0.0,55.0,40.2,52.5,0
13229,Session,Player10,1.9,0.0,51.7,30.0,49.2,0
13230,Int-run 20 40,Player10,1.0,0.0,27.7,0.0,0.0,0
13231,Warm-up,Player10,0.1,0.0,1.9,1.4,0.0,0
13232,Passing-drill boxes plus freccia,Player10,0.2,0.0,1.5,7.3,0.0,0
13233,Game-8v8 plus 1J,Player10,0.9,0.0,21.2,22.9,17.1,0
13234,Passing-drill boxes plus freccia,Player11,0.4,0.0,0.0,12.0,0.0,0
13235,Session,Player11,2.5,0.0,61.7,45.9,61.7,0
13236,Int-run 20 40,Player11,1.2,0.0,39.2,16.8,0.0,0
13237,Game-8v8 plus 1J,Player11,1.0,0.0,19.4,26.6,19.1,0
13238,Warm-up,Player11,0.1,0.0,1.7,1.6,0.0,0
13239,Session,Player12,2.4,0.0,63.3,53.6,0.0,0
13240,Int-run 20 40,Player12,1.4,0.0,40.7,0.0,0.0,0
13241,Warm-up,Player12,0.1,0.0,2.2,0.0,0.0,0
13242,Game-8v8 plus 1J,Player12,1.1,0.0,18.4,32.7,0.0,0
13243,Passing-drill boxes plus freccia,Player12,0.4,0.0,3.2,13.8,0.0,0
13244,Warm-up,Player13,0.1,0.0,2.1,2.8,0.0,0
13245,Game-8v8 plus 1J,Player13,0.9,0.0,14.4,27.9,0.0,0
13246,Session,Player13,2.4,0.0,53.9,43.9,63.4,0
13247,Passing-drill boxes plus freccia,Player13,0.3,0.0,1.9,9.3,0.0,0
13248,Int-run 20 40,Player13,1.6,0.0,36.7,7.7,52.3,0
13249,Int-run 20 40,Player14,1.6,0.0,37.0,9.1,52.0,0
13250,Passing-drill boxes plus freccia,Player14,0.3,0.0,0.0,8.6,0.0,0
13251,Warm-up,Player14,0.1,0.0,1.7,1.7,0.0,0
13252,Session,Player14,2.3,0.0,55.0,38.6,64.4,0
13253,Game-8v8 plus 1J,Player14,0.8,0.0,17.8,23.2,14.7,0
13254,Session,Player16,3.3,0.0,77.4,27.9,101.8,0
13255,Int-run 20 40,Player16,3.2,0.0,62.7,0.0,91.7,0
13256,Game-8v8 plus 1J,Player16,0.6,0.0,12.5,16.6,15.2,0
13257,Warm-up,Player16,0.1,0.0,2.5,0.0,0.0,0
13258,Passing-drill boxes plus freccia,Player16,0.2,0.0,0.0,5.7,0.0,0
13259,Warm-up,Player18,0.0,0.0,1.0,0.0,0.0,0
13260,Game-8v8 plus 1J,Player18,1.1,0.0,23.0,34.3,18.0,0
13261,Passing-drill boxes plus freccia,Player18,0.7,0.0,2.5,23.0,0.0,0
13262,Session,Player18,3.1,0.0,68.2,65.3,83.2,0
13263,Int-run 20 40,Player18,2.3,0.0,43.0,0.0,66.4,0
13264,Passing-drill boxes plus freccia,Player19,0.2,0.0,0.0,6.0,0.0,0
13265,Warm-up,Player19,0.1,0.0,2.0,0.0,0.0,0
13266,Int-run 20 40,Player19,1.0,0.0,27.1,0.0,0.0,0
13267,Session,Player19,1.5,0.0,44.6,25.5,0.0,0
13268,Game-8v8 plus 1J,Player19,0.8,0.0,15.4,21.3,0.0,0
13269,Warm-up,Player25,0.1,0.0,3.0,0.0,0.0,0
13270,Game-8v8 plus 1J,Player25,1.1,0.0,24.2,30.3,20.6,0
13271,Int-run 20 40,Player25,5.5,0.0,66.0,0.0,177.6,0
13272,Session,Player25,5.6,0.0,94.1,58.7,195.8,0
13273,Passing-drill boxes plus freccia,Player25,0.6,0.0,3.9,20.1,0.0,0
13274,Game-8v8 plus 1J,Player28,1.1,0.0,17.2,37.6,17.5,0
13275,Int-run 20 40,Player28,3.1,0.0,43.1,0.0,96.7,0
13276,Warm-up,Player28,0.1,0.0,2.4,0.0,0.0,0
13277,Passing-drill boxes plus freccia,Player28,0.6,0.0,2.7,22.3,0.0,0
13278,Session,Player28,3.7,0.0,64.8,72.7,111.1,0
13279,Game-8v8 plus 1J,Player32,0.8,0.0,14.4,24.1,0.0,0
13280,Warm-up,Player32,0.1,0.0,2.7,0.0,0.0,0
13281,Int-run 20 40,Player32,2.4,0.0,41.5,0.0,72.5,0
13282,Session,Player32,2.9,0.0,59.4,52.0,85.5,0
13283,Passing-drill boxes plus freccia,Player32,0.7,0.0,0.0,19.5,0.0,0
13284,Defensive-phase 7 plus 1 vs 8,Player1,1.8,0.0,33.3,56.6,31.4,0
13285,Block-3,Player1,0.5,0.0,10.1,15.0,10.2,0
13286,Block-1,Player1,0.3,0.0,7.2,10.0,5.6,0
13287,Session,Player1,2.3,42.9,35.8,65.5,34.8,0
13288,Block-4,Player1,0.5,0.0,8.0,17.6,6.4,0
13289,Warm-up,Player1,0.3,0.0,2.5,9.3,0.0,0
13290,Block-2,Player1,0.5,0.0,8.1,14.2,10.2,0
13291,Block-2,Player3,0.3,0.0,6.4,8.5,0.0,0
13292,Defensive-phase 7 plus 1 vs 8,Player3,1.3,0.0,28.4,34.0,27.6,0
13293,Session,Player3,1.8,42.9,30.1,39.4,30.8,0
13294,Block-4,Player3,0.4,0.0,8.4,9.4,7.9,0
13295,Warm-up,Player3,0.2,0.0,1.8,5.5,0.0,0
13296,Block-3,Player3,0.3,0.0,6.7,8.7,7.5,0
